"name","player","pos","team","overallRank","projections","projectedPts_accu","projectedPts_cbs1","projectedPts_cbs2","projectedPts_eds","projectedPts_espn","projectedPts_ffn","projectedPts_fp","projectedPts_fs","projectedPts_fftoday","projectedPts_fbg1","projectedPts_fbg2","projectedPts_fbg3","projectedPts_fbg4","projectedPts_fox","projectedPts_nfl","projectedPts_nf","projectedPts_wf","projectedPts_yahoo","passAttMedian","passCompMedian","passIncompMedian","passYdsMedian","passTdsMedian","passIntMedian","rushAttMedian","rushYdsMedian","rushTdsMedian","recMedian","recYdsMedian","recTdsMedian","returnTdsMedian","twoPtsMedian","fumblesMedian","projectedPtsMean","projectedPtsMedian"
"JEFFJANIS","Jeff Janis","WR","GB",382,23.2690199716999,NA,44.875,6.375,33,NA,NA,33.9625,-4.5,NA,NA,31,22.25,4.375,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,9.25,138.15,1.00004499528331,NA,NA,0,20.6671875,23.2690199716999
"JURONCRINER","Juron Criner","WR","OAK",383,23.1971493988414,NA,51,NA,NA,NA,NA,28.9375,NA,NA,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,14.2952984325392,185.577195190731,0,NA,NA,0,12.7767857142857,23.1971493988414
"KIRKCOUSINS","Kirk Cousins","QB","WAS",384,23.1449523982094,6.31,32.84,41.96,17.4998943270612,33.2398943270612,NA,34,9.84,23.3598943270612,20.8398943270612,24.2998943270612,8.67989432706121,16.4998943270612,NA,40.62,-2.10010567293879,NA,19.29,67.125,41.05,27.9999853038652,470,2.8500446951004,2.12503975919319,4.00007171771642,14.1999856832618,0,0,0,0,0,0,0.70003522431293,23.8414285714286,23.1449523982094
"ROBERTHOUSLER","Robert Housler","TE","ARI",385,22.7875,NA,NA,NA,NA,NA,NA,33.475,21.875,21.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,16,182.3,0,NA,NA,0,25.4916666666667,22.7875
"JOHNKUHN","John Kuhn","RB","GB",386,22.6884494586211,25.94,41.1,15.125,26.8331177178259,-2.14188228217409,NA,23.455,NA,7.33311771782591,4.90811771782591,12.8581177178259,9.88311771782591,29.3581177178259,17.175,NA,-2.14188228217409,NA,20.3925,NA,NA,NA,0,0,0,10.2000118158707,38.575,1.04997332787888,10.149998294177,74.775,0.88768612892031,0,0,0.713960760724696,20.0985416666667,22.6884494586211
"RONNIEBROWN","Ronnie Brown","RB","HOU",387,22.3250052588403,-0.03,NA,NA,NA,33.6,NA,33.6,8.4,NA,NA,6.75,21.725,2.25,5.25,48.5,NA,NA,20.165,0,0,0,0,0,0,22.0000131846844,85.4999534525811,1.4,9.49999697866071,43.0000793086572,0,0,0,0,17.979,22.3250052588403
"JOSHHILL","Josh Hill","TE","NO",388,22.15,NA,NA,NA,NA,NA,NA,15.5875,10.25,NA,38,19.75,NA,5.625,NA,NA,NA,NA,26.55,NA,0,NA,0,0,0,1,0,0,9.15,110,1.4,0,0,0,19.19375,22.15
"AUSTINDAVIS","Austin Davis","QB","STL",389,21.9571431864305,NA,NA,35.82,NA,NA,NA,29.53,-1.46,NA,3,27.2,18,NA,NA,NA,NA,NA,NA,77,35.5000219913511,32.5999608708919,350.000058387161,3.55178432344066,2.5,4.65001653018225,12.5000355718142,0,0,0,0,NA,NA,0,16.0128571428571,21.9571431864305
"ANTHONYSHERMAN","Anthony Sherman","RB","KC",390,21.9310179884297,32.565,22.775,19.825,NA,NA,NA,21.3,NA,NA,14.675,11.125,11.3,NA,16.15,NA,NA,NA,18.89,NA,NA,NA,0,0,0,4.44616646686021,12.2499665025855,0.388537984718093,12.2706065258017,99,0.999965571643761,0,0,0,18.6205555555556,21.9310179884297
"KEVINWALTER","Kevin Walter","WR",NA,391,21.8025,44.715,NA,NA,-1.11,-1.11,NA,NA,NA,-1.11,-1.11,-1.11,-1.11,-1.11,NA,NA,-1.11,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,13.75,154.5,0.6,NA,NA,0.37,21.8025,21.8025
"JACKIEBATTLE","Jackie Battle","RB","TEN",392,21.2357399624781,18.9,47.975,5.4,NA,NA,NA,26.6875,NA,NA,30.225,1.5,17.575,2.675,47.1,NA,NA,NA,10.5675,NA,NA,NA,0,0,0,25.125,114,1.00003706916351,4.99998883077401,30.6841403799768,0,0,0,0,20.6125,21.2357399624781
"THADLEWIS","Thad Lewis","QB","BUF",393,21.08,NA,21.08,NA,-3,-3,NA,NA,NA,-3,-3,-3,-3,-3,NA,NA,-3,NA,NA,63,38,25,432,2,1,8,18,0,NA,NA,NA,NA,NA,1,21.08,21.08
"DALLASCLARK","Dallas Clark","TE",NA,394,21.05,42.94,NA,NA,-0.84,-0.84,NA,NA,NA,-0.84,-0.84,-0.84,-0.84,-0.84,NA,NA,-0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.05,136,0.815,NA,NA,0.28,21.05,21.05
"FOZZYWHITTAKER","Fozzy Whittaker","RB","CAR",395,20.8613495912517,25.51,3,3,3,3,3,3,31.75,3,3,5.125,9.25,5.75,3,46.375,3,NA,18.115,0,0,0,0,0,0,11.2500425666311,66.9780835607373,0.671616038280295,7.70001385798942,57.0707600439696,0,0.5,0,0,16.2118888888889,20.8613495912517
"ANTHONYDIXON","Anthony Dixon","RB","BUF",396,20.599076842264,-0.03,28.125,33.1,NA,NA,NA,30.6125,5.925,NA,22.15,21.375,13.6,1.75,NA,NA,NA,NA,10.035,NA,0,NA,0,0,0,23.4999564436648,94.5499821242703,1.50005411146379,2.0000344889335,17.1500316884338,0,0,0,0,16.62225,20.599076842264
"STORMJOHNSON","Storm Johnson","RB","JAC",397,20.2250566474237,NA,35.9,11.075,22.9,16.5,NA,21.89,6.025,NA,11.55,19.625,27.575,NA,NA,NA,NA,NA,15.09,0,0,0,0,0,0,30,120,0.75000944123728,4.4999748230482,29.8,0,0,0,0,18.753,20.2250566474237
"CHARLESSIMS","Charles Sims","RB","TB",398,20.0513027669032,NA,46.4,NA,19.55,11,NA,29.175,17.65,-3,-3,13.625,7.175,8.875,NA,45.35,-3,NA,16.15,0,0,0,0,0,0,19.9708703989151,89.500038446453,0.729383686908771,9.50001964999164,77.7999744064425,0,0,0,1,19.8572727272727,20.0513027669032
"CHRISHOGAN","Chris Hogan","WR","BUF",399,19.734375,NA,NA,49,12.75,NA,NA,31.0625,5.75,NA,NA,NA,19.125,6.25,3.375,NA,NA,NA,37.65,NA,0,NA,0,0,0,0,0,0,10.5,133.875,0.5,0,0,0,20.5753125,19.734375
"DIONSIMS","Dion Sims","TE","MIA",400,19.6904748380154,7.735,NA,NA,18.94,-0.06,NA,20.5,15,-0.06,23.94,23.44,18.315,19.065,NA,NA,-0.06,NA,18.95,NA,0,NA,0,0,0,0,0,0,11.2747800248142,114.8,0.900079139669229,0,0,0.02,18.365,19.6904748380154
"DEMETRIUSHARRIS","Demetrius Harris","TE","KC",401,19.5749962853198,NA,NA,NA,NA,NA,NA,15.95,NA,19,11.25,21,26.75,14.75,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,9.99993893350878,108.599970282559,1,NA,NA,0,15.5285714285714,19.5749962853198
"DIONLEWIS","Dion Lewis","RB",NA,402,19.5495295412691,19.86,25.75,NA,NA,NA,NA,14.0975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,24.2,118.107795412691,0.745,3.70237783781355,26.15,0,NA,NA,0,7.3196875,19.5495295412691
"SILASREDD","Silas Redd","RB","WAS",403,19.2754399908848,NA,NA,34.875,NA,NA,NA,NA,8.65,9.275,NA,22.5,23.775,15.625,NA,NA,NA,NA,17.1975,0,0,0,0,0,0,25.0000548217559,106.877735409246,0.85,3.00005169211774,27.9013315996813,0,0,0,0,16.3621875,19.2754399908848
"SEYIAJIROTUTU","Seyi Ajirotutu","WR","SD",404,19.2530694869194,NA,NA,11.375,NA,NA,NA,15.3,15.75,19.875,13.5,NA,23,12.5,35.125,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,7.00000179982123,106.022396121756,1.00004499528331,NA,0,0,14.6425,19.2530694869194
"VANCEMCDONALD","Vance McDonald","TE","SF",405,19.2033476440303,1.185,50.875,NA,32.625,NA,NA,24.9875,13.5,10.75,26.625,5,17.375,5.625,NA,NA,NA,NA,17.2,NA,0,NA,0,0,0,0,0,0,9.00001496299521,108.025,0.950037107338386,0,0,0,18.6977727272727,19.2033476440303
"GARYBARNIDGE","Gary Barnidge","TE","CLE",406,19.0249761030611,NA,NA,NA,NA,NA,NA,16.625,15.625,9.625,11.125,26.625,12.25,11,30.875,NA,NA,NA,26.5,NA,0,NA,0,0,0,0,0,0,8.58779494909334,104.200002193567,0.999995971477547,0,0,0,15.965,19.0249761030611
"MIKETHOMAS","Mike Thomas","WR","HOU",407,18.6927479217586,16.11,NA,NA,NA,NA,NA,22.7125,NA,NA,NA,NA,21.75,NA,6.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,11.6361074774491,108.229831299256,0.860669834891938,NA,0,0,10.78125,18.6927479217586
"BRANDONTATE","Brandon Tate","WR","CIN",408,18.4876691662564,10.035,3,3,3,3,3,8.1625,5.875,26.625,19.75,7.75,12.25,12.375,53.875,3,3,NA,10.4875,NA,0,NA,0,0,0,0,0,0,5.45848492312267,78.5,0.945861527709399,0.5,0,0,15.8806111111111,18.4876691662564
"JIMDRAY","Jim Dray","TE","CLE",409,18.3858680316083,13.37,NA,NA,18.405,-0.345,NA,20.8375,22.85,-0.345,-0.345,2.155,4.405,11.53,NA,43.875,-0.345,NA,NA,NA,0,NA,0,0,0,3,8,0,9.75,100.25,0.899936338601379,NA,0,0.115,17.4896875,18.3858680316083
"ANTONESMITH","Antone Smith","RB","ATL",410,18.0752477179172,NA,4.525,37.1,NA,NA,NA,7.51,31.65,NA,22.45,31.25,9.075,5.75,14.975,NA,NA,NA,NA,0,0,0,0,0,0,20.0499963896345,89.00001553652,1.00001339950195,4.47767174075489,25.4013261380279,0,NA,0,0,15.8285,18.0752477179172
"FRANKIEHAMMOND","Frankie Hammond","WR","KC",411,17.885942302755,NA,NA,14.375,32.4,-0.6,NA,NA,7,23.525,26.4,9.4,-0.6,1.025,NA,NA,-0.6,NA,25.9,NA,0,NA,0,0,0,0,0,0,9.5,123.88753842204,0.5,0,0,0.2,17.128125,17.885942302755
"BRICEBUTLER","Brice Butler","WR","OAK",412,17.5048453719263,17.115,NA,24.75,11.5,NA,NA,25.525,5.625,NA,4.5,6.25,19.625,26.625,NA,NA,NA,NA,12.5,NA,0,NA,0,0,0,0,0,0,9.00004051374784,105,0.729974228654387,0,0,0,15.3745,17.5048453719263
"TAYLORTHOMPSON","Taylor Thompson","TE","TEN",413,17.326253202109,NA,NA,NA,NA,NA,NA,8.4875,3.25,NA,4.5,41.375,22.5,21.625,NA,NA,NA,NA,10.6375,NA,0,NA,0,0,0,0,0,0,8.99998053520182,90.6098580988596,1.00000348995859,0,0,0,14.046875,17.326253202109
"MARIONGRICE","Marion Grice","RB","SD",414,17.0750175672378,NA,21.7,NA,NA,NA,NA,16.575,NA,NA,NA,16.25,NA,3.75,NA,54.425,NA,NA,NA,0,0,0,0,0,0,15.5227419066318,76.5000831076292,0.8,4.12392867983136,37.0000740517989,0,NA,0,0,16.1,17.0750175672378
"BRUCEMILLER","Bruce Miller","RB","SF",415,16.879996202515,30.24,27.35,13.95,NA,NA,NA,20.65,NA,NA,14.925,10.5,7.55,10,17.5,NA,NA,NA,23.62,NA,NA,NA,0,0,0,4.50007599903883,14.3499620251503,0.386666666666667,12.842315110497,105,0,0,0,0,17.5025,16.879996202515
"GREGSALAS","Greg Salas","WR","NYJ",416,16.875,NA,NA,23.75,33,NA,NA,19.7875,13.2,NA,NA,10,NA,13.75,NA,14.625,NA,NA,20.475,NA,0,NA,0,0,0,0,0,0,10.150030751973,135,0,0,0,0,18.5498660714286,16.875
"JEREMYROSS","Jeremy Ross","WR","DET",417,16.7267480593724,2.31,7.8,44.8,7.8,7.8,7.8,13.9,20.1,7.8,16.95,15.925,23.55,13.425,7.8,7.8,7.8,NA,17.2325,NA,0,NA,0,0,0,0,9.25891689180082,0,5.99993606872559,64.0068509615385,0,1.3,0,0,18.0213253968254,16.7267480593724
"DANIELFELLS","Daniel Fells","TE","NYG",418,16.4724605191686,7.18,NA,NA,NA,NA,NA,5.9375,0.5,43.75,12.125,15,18.75,13.75,NA,NA,NA,NA,13.9625,NA,0,NA,0,0,0,0,0,0,9.271875,89.95,0.871451753194768,0,0,0,14.5297222222222,16.4724605191686
"LOGANPAULSEN","Logan Paulsen","TE","WAS",419,16.4172260802469,11.14,NA,NA,16.98,-3.27,NA,24,45.5,20.73,4.105,15.23,14.23,6.105,NA,NA,-3.27,NA,21.15,NA,0,NA,0,0,0,0,0,0,10.1000389445781,109.5,0.999954346707819,0,0,1.09,18.808,16.4172260802469
"DARRELYOUNG","Darrel Young","RB","WAS",420,16.2019184345439,16.09,36.35,27.25,NA,NA,NA,31.8,NA,NA,4.75,15,7.95,2.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.20128341441401,31.5,0.13,6.37042008448786,61,0.774486405757309,NA,NA,0,17.658125,16.2019184345439
"DAMIENWILLIAMS","Damien Williams","RB","MIA",421,16.0574749130941,NA,NA,30.425,9.3,-0.6,NA,NA,10.625,-0.6,-0.6,12.775,19.425,23.65,NA,NA,-0.6,NA,30.6,0,0,0,0,0,0,30.0000104904175,129.310249887227,0,4.9999196811267,29.8115993949713,0,0,0,0.2,14.8833333333333,16.0574749130941
"ZACHMETTENBERGER","Zach Mettenberger","QB","TEN",422,15.8853913088367,NA,27.94,NA,13.46,-1.2,NA,14.24,NA,-1.2,-1.2,13.1,4.66,43.2,NA,16.14,-1.2,NA,NA,55,30.9999751814437,21.5,345.728671295769,2.56403808434688,2.49997017741166,2.70004467566634,5.00002651853355,0,0,0,0,NA,0,0.4,16.5175,15.8853913088367
"CHRISGRAGG","Chris Gragg","TE","BUF",423,15.7700453457723,NA,NA,NA,4.875,NA,NA,10.1375,NA,NA,NA,13.75,18.25,26,NA,NA,NA,NA,13.5375,NA,0,NA,0,0,0,0,0,0,7.80000610722357,91.1499457945571,0.729383686908771,0,0,0,12.3642857142857,15.7700453457723
"ERIKLORIG","Erik Lorig","RB","NO",424,15.5643995564138,26.205,19.075,15.7,NA,NA,NA,17.3875,3.975,NA,NA,NA,1.625,5,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,5,19.8627455641377,0,8.25,60.625,1,NA,NA,0,12.6667857142857,15.5643995564138
"JEDCOLLINS","Jed Collins","RB","DET",425,15.2969069461997,14.155,29.65,11.175,NA,NA,NA,20.4125,NA,NA,NA,NA,2.125,5.5,NA,NA,NA,NA,17.865,NA,NA,NA,0,0,0,5.41825186737877,25.7500726022782,0.3,8.00000887346794,58.8063130790587,0.595185091848252,0,0,0,13.1805625,15.2969069461997
"PLAXICOBURRESS","Plaxico Burress","WR","PIT",426,14.96,14.96,NA,NA,-0.12,-0.12,NA,NA,NA,-0.12,-0.12,-0.12,-0.12,-0.12,NA,NA,-0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,76,0.93,NA,NA,0.04,14.96,14.96
"DANESANZENBACHER","Dane Sanzenbacher","WR","CIN",427,14.9476681356001,NA,NA,20.875,4,NA,NA,19.1875,15.875,NA,10.375,2.5,16.5,2.5,12.5,10.25,NA,NA,14.05,NA,0,NA,0,0,0,0,0,0,7.0000444938362,82.4059976084501,0.774486405757309,0,0,0,10.7177083333333,14.9476681356001
"TANDONDOSS","Tandon Doss","WR","JAX",428,14.8123986337357,17.38,NA,NA,-0.885,-0.885,NA,13.6,NA,-0.885,5.865,-0.885,-0.885,-0.885,NA,33.125,-0.885,NA,NA,NA,0,NA,0,0,0,0,0,0,6.9216204954449,125.579189069886,0,NA,0,0.295,8.260625,14.8123986337357
"BRUCEELLINGTON","Bruce Ellington","WR","SF",429,14.650656215953,NA,NA,14.625,9.9,NA,NA,25.5625,26.875,NA,NA,5.5,3.5,8.5,NA,51.375,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,6.9999145621608,117.205249727624,0,NA,0,0,15.8277777777778,14.650656215953
"LARODSTEPHENSHOWLING","LaRod Stephens-Howling","RB",NA,430,14.5175,30.415,NA,NA,-1.38,-1.38,NA,NA,NA,-1.38,-1.38,-1.38,-1.38,-1.38,NA,NA,-1.38,NA,NA,NA,NA,NA,NA,NA,NA,19.4,55.5,0.425,7.1,47.5,0.31,NA,NA,0.46,14.5175,14.5175
"JAMESHANNA","James Hanna","TE","DAL",431,14.4869600810483,30.485,NA,NA,NA,NA,NA,20.125,9.5,NA,9.875,1.875,13.375,3.75,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,8.5,76.75,0.81553501350805,NA,NA,0,12.5921428571429,14.4869600810483
"TOMMYBOHANON","Tommy Bohanon","RB","NYJ",432,14.3119358083614,NA,21.975,7.45,NA,NA,NA,14.7125,NA,NA,5.175,11.125,20.525,16.125,NA,NA,NA,NA,12.7875,NA,NA,NA,0,0,0,7.73999890427939,24,0.684280968060233,9.49995471900048,62.45,0,0,0,0,13.659375,14.3119358083614
"FRANKSUMMERS","Frank Summers","RB","BUF",433,14.2206646933667,17.5,26.9,12.125,NA,NA,NA,19.5125,NA,NA,5.475,1.125,5.25,1.125,5.825,NA,NA,NA,15.8075,NA,NA,NA,0,0,0,5.80047651752683,26.0000132776322,0.478444220435806,5.18238225908988,46.4999843439088,0.489583333333333,0,0,0,11.0005,14.2206646933667
"MICHAELHOOMANAWANUI","Michael Hoomanawanui","TE","NE",434,14.01998701538,15.685,NA,NA,3,NA,NA,20.45,22.375,29.125,5.75,1.25,3.125,1.875,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,5.50003536864321,76.5,0.742914502563332,NA,NA,0,11.3438888888889,14.01998701538
"MATTFLYNN","Matt Flynn","QB","GB",435,13.7143612711349,NA,21.48,NA,NA,NA,NA,12.764,38.86,1.16,8.3,8.2,6.46,NA,NA,16.08,NA,NA,NA,25.000016251474,16.6499481201172,10,204.364444444444,1.64994686777319,1,3.10000314712524,19.3999602226431,0,0,0,0,NA,0,0,11.0304,13.7143612711349
"DERRICKCOLEMAN","Derrick Coleman","RB","SEA",436,13.4604685197155,NA,25.55,13.05,NA,NA,NA,19.3,NA,NA,6.15,6,8.575,NA,NA,NA,NA,NA,11.8675,NA,NA,NA,0,0,0,4.0000699454176,13.8803159305316,0.6,7.24994970951826,55.7794954132987,0.25,0,0,0,11.2365625,13.4604685197155
"VIRGILGREEN","Virgil Green","TE","DEN",437,13.303563463284,NA,NA,NA,NA,NA,NA,23.6875,6.9,NA,NA,2.5,13.75,2.5,NA,NA,NA,NA,20.1,NA,0,NA,0,0,0,1,2,0,6.9999335090879,63.9999736525096,0.850594459453388,0,0,0,10.0625,13.303563463284
"RHETTELLISON","Rhett Ellison","TE","MIN",438,13.2274109316745,NA,NA,NA,NA,NA,NA,21.75,8.25,NA,6.5,2.5,13.75,9.375,NA,NA,NA,NA,13.45,NA,0,NA,0,0,0,0,0,0,7.00009268436797,72.3580872907586,0.697108336721604,0,0,0,9.071875,13.2274109316745
"LESTARJEAN","Lestar Jean","WR",NA,439,13.20625,17.725,NA,NA,NA,NA,NA,11.5375,NA,NA,NA,NA,NA,NA,NA,13.5,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,105.65,0,NA,0,0,6.0575,13.20625
"CHARLIEWHITEHURST","Charlie Whitehurst","QB","TEN",440,13.1554493956905,NA,NA,12.7,-4.28376456434818,-4.28376456434818,NA,28.164,1.12,63.0162354356518,6.55623543565182,14.3162354356518,4.23623543565182,-4.28376456434818,NA,NA,-4.28376456434818,NA,16.37,74.9999690465864,35.4540547929395,33.499990290227,359.234273877239,2.00000194947207,2.50005573273815,9.00000997350703,25.7000240527528,0,0,0,0,0,0,1.42792152144939,15.1914,13.1554493956905
"CYRUSGRAY","Cyrus Gray","RB","KC",441,12.5938900925422,-0.03,23.65,5.35,NA,NA,NA,14.5,15.975,NA,3.725,NA,6.1,30.125,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,11.9999669689255,49.3690672639404,0,7.99995010799305,61.2558669291854,0,NA,NA,0,10.7745555555556,12.5938900925422
"LEESMITH","Lee Smith","TE","BUF",442,12.2839621170683,15.975,NA,NA,NA,NA,NA,8.0625,11.75,NA,10.75,NA,4.75,5,NA,NA,NA,NA,13.5375,NA,0,NA,0,0,0,0,0,0,6.00000037741293,64.8104967739097,0.697108336721604,0,0,0,8.694375,12.2839621170683
"DOMENIKHIXON","Domenik Hixon","WR",NA,443,12.2103000406593,12.2,NA,NA,-0.405,-0.405,NA,NA,NA,-0.405,-0.405,-0.405,16.22,-0.405,NA,16.25,-0.405,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,100.922400325274,0,NA,0,0.135,7.2425,12.2103000406593
"MATTMCGLOIN","Matt McGloin","QB","OAK",444,12.1897140080997,1.31,NA,8.34,NA,NA,NA,NA,9.24,NA,NA,15.1,NA,NA,NA,30.08,NA,NA,NA,34.0078394194239,17.05,15.45,251.000036703026,1.49992042443118,1.49998971924868,2,6.5,0,0,0,0,NA,0,0,7.87875,12.1897140080997
"TERRELLEPRYOR","Terrelle Pryor","QB",NA,445,12.0947819949455,1.99,NA,NA,NA,NA,NA,18.98,NA,NA,NA,4.6,NA,NA,NA,33.74,NA,NA,NA,8.2,4.8,2.64227016464838,66.5712253592853,1.27351751931314,0,2.5,43.3786290332154,0,NA,0,0,NA,0,0,8.46,12.0947819949455
"MICHAELFORD","Michael Ford","RB","CHI",446,12.0470716876739,NA,20.8,NA,9.95,NA,NA,15.905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.9,94.2207168767395,0,2.39421667344321,21,0,NA,NA,0,5.831875,12.0470716876739
"BEARPASCOE","Bear Pascoe","TE","ATL",447,12.0127824184855,17.225,NA,NA,NA,NA,NA,14.4,9.575,NA,NA,1.25,11.5,10.375,NA,NA,NA,NA,12.7875,NA,0,NA,0,0,0,0.7,0,0,8,62.5,0.700047069747578,0,0,0,11.0091666666667,12.0127824184855
"DARIUSJOHNSON","Darius Johnson","WR","ATL",448,11.8805634322708,NA,NA,NA,NA,NA,NA,25.525,NA,NA,9.875,NA,6.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,7.46910672630023,95.0445074581667,0,NA,NA,0,10.38125,11.8805634322708
"MARCUSHARRIS","Marcus Harris","WR","NYG",449,11.71875,NA,NA,NA,NA,NA,NA,23.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,4.15,57.75,0.75,NA,NA,0,11.71875,11.71875
"DAMARISJOHNSON","Damaris Johnson","WR","HOU",450,11.5881876778842,32.995,NA,NA,-3.135,-3.135,NA,13.3125,NA,-3.135,-3.135,-3.135,-3.135,1.24,NA,NA,-3.135,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,9.46515344446862,117.785501423074,0,NA,NA,1.045,6.35708333333333,11.5881876778842
"JIMMYCLAUSEN","Jimmy Clausen","QB","CHI",451,11.5101515517357,NA,NA,18.5,NA,NA,NA,14.43,10.58,15.4,2.9,7.1,1.02,9.4,NA,NA,NA,NA,16.34,35.25,19.25,15.8,240,1.49994724432522,1.50004388277848,1.99999095305164,4.10494222770281,0,0,0,0,0,0,0,10.4216666666667,11.5101515517357
"ORSONCHARLES","Orson Charles","RB","CIN",452,11.1612645994276,5.185,14.15,NA,NA,NA,NA,10.9125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,10.5,0.8,3.39421667344321,42.490116795421,0,NA,NA,0,7.23458333333333,11.1612645994276
"STANLEYHAVILI","Stanley Havili","RB","IND",453,10.587502030863,20.13,17.9,5.525,NA,NA,NA,11.7125,21.125,NA,9.2,1.125,6.125,NA,NA,NA,NA,NA,10.3,NA,0,NA,0,0,0,4.47597977305302,12.7499715738549,0,10.6824497295915,74.5000389878198,0,0,0,0,10.25825,10.587502030863
"JASONCAMPBELL","Jason Campbell","QB","CIN",454,10.5801736726903,9.71,NA,7.04,NA,NA,NA,6.4,20.98,13.92,2.94,3.3,7.08,NA,NA,19.62,NA,NA,NA,24.8908229249844,16.432618738797,11.1722192922076,208.250001516324,1.15002250839031,0.999973411875,1.00001377808615,6.50003814101122,0,0,0,0,NA,0,0,8.748,10.5801736726903
"CEDRICPEERMAN","Cedric Peerman","RB","CIN",455,10.4613818298233,NA,10.95,10.925,NA,NA,NA,14.0625,1.9,NA,11,NA,14.975,9.25,NA,NA,NA,NA,19.925,NA,0,NA,0,0,0,16.2882243504363,75.3062732704858,0,3.49995295234252,23.4460360221975,0,0,0,0,9.23875,10.4613818298233
"MYLESWHITE","Myles White","WR",NA,456,10.41875,NA,NA,NA,NA,NA,NA,20.8375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,5.3,68.95,0.3,NA,NA,0,10.41875,10.41875
"NAAMANROOSEVELT","Naaman Roosevelt","WR","BUF",457,10.4125,NA,NA,NA,NA,NA,NA,10.4125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,6,83.3,0,NA,NA,0,10.4125,10.4125
"CLYDEGATES","Clyde Gates","WR",NA,458,10.1875456957189,11.08,NA,NA,NA,NA,NA,10.5,NA,NA,NA,NA,NA,NA,2.375,16,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,81.5003655657513,0,NA,0,0,5.63714285714286,10.1875456957189
"KYLEJUSZCZYK","Kyle Juszczyk","RB","BAL",459,10.1317087465507,NA,15.875,16.525,12.5,NA,NA,14.1175,NA,6.625,25.75,16,4.425,0.5,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,9.23416529157358,30.8760175014262,0,7.99997397719759,56.3528559712644,0,NA,NA,0,11.23175,10.1317087465507
"LAMICHAELJAMES","LaMichael James","RB","SF",460,10.1234505803498,-8.55,10.875,7.475,6.45,NA,NA,6.8875,28.325,17.375,13.5,4,4.075,2.625,NA,NA,NA,NA,19.2875,0,0,0,0,0,0,12.0000091518355,72.4844674193348,0,3.70004977565954,23.0000307073309,0,0,0,0,7.79230769230769,10.1234505803498
"PRESTONPARKER","Preston Parker","WR","NYG",461,10.0754332027585,3.6,3.6,15.725,3.6,3.6,3.6,3.6,3.6,3.6,3.6,10.475,3.6,4.85,3.6,3.6,3.6,NA,10.35,NA,0,NA,0,0,0,0,0,0,4.50594459453388,51.803465622068,0,0.6,0,0,8.1,10.0754332027585
"DANTEROSARIO","Dante Rosario","TE","CHI",462,9.991398980288,0.74,NA,NA,NA,NA,NA,15.725,NA,NA,5,5,13.875,10.375,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,4.00008696877104,40.0000218973709,0.831899373852773,NA,NA,0,7.23357142857143,9.991398980288
"JAMESDEVELIN","James Develin","RB","NE",463,9.96066985051521,NA,14.575,3.375,NA,NA,NA,8.975,NA,NA,NA,8.25,NA,NA,NA,NA,NA,NA,11.8425,NA,NA,NA,0,0,0,4.31342223408926,14.7999306740695,0.684280968060233,4.58630720573444,34.9999277979749,0,0,0,0,6.6525,9.96066985051521
"ALANBONNER","Alan Bonner","WR","HOU",464,9.89375,NA,NA,NA,NA,NA,NA,19.7875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,5.25,79.15,0,NA,NA,0,9.89375,9.89375
