"name","pos","team","sourceName","player","playerID","season","positionRank","overallRank","points","pointsLo","pointsHi","vor","pick","risk","sdPts","sdPick","passAtt","passComp","passIncomp","passYds","passTds","passInt","rushAtt","rushYds","rushTds","rec","recTgt","recYds","recTds","returnTds","twoPts","fumbles","dstPtsAllowed","dstYdsAllowed","dstSack","dstSafety","dstInt","dstFumlRec","dstFumlForce","dstBlk","dstTd","fg","fgAtt","fg019","fg2029","fg3039","fg4049","fg50","xp"
"DEZBRYANT","WR","DAL","averageRobust","Dez Bryant",289,2015,3,11,236.28699001034,232.575,238.325,89.1578623519523,12.675,1.79617100746759,2.60994691836188,3.26195,0,0,0,0,0,0,1,4,0,96.0309607413286,94,1333.5,11.9999150017234,0,0.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEZBRYANT","WR","DAL","average","Dez Bryant",289,2015,3,11,235.43125,232.575,238.325,88.3021223416121,12.675,1.79617100746759,2.60994691836188,3.26195,0,0,0,0,0,0,1,4,0,96.3,94,1326.25,11.925,0,0.1,0.833333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JEREMYMACLIN","WR","PHI","yahoo","Jeremy Maclin",426,2015,5,14,235,150.275,235,87.8708723416121,54.1625,5.87506631851213,41.1151786651434,9.80325,0,0,0,0,0,0,0,0,0,80.5,90,1324,11.7,0,0.1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LEVEONBELL","RB","PIT","average","Le'Veon Bell",574,2015,8,12,211.15625,190.175,242.625,87.0417747859347,13.94375,3.54088333510317,22.3357092175288,4.27065,131,0,0,0,0,0,265,1121.5,6.175,55.2,66,441.25,1.55,0,0.1,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARIANFOSTER","RB","HOU","averageRobust","Arian Foster",54,2015,8,12,210.668804048075,182.525,281.175,86.5543288340096,14.65,5.13558893797284,45.3050143242077,7.9413,146.5,0,0,0,0,0,248.75,1148.75,7.5,42.0318658486967,39,356.75,2.00000900801248,0,0.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEZBRYANT","WR","DAL","yahoo","Dez Bryant",289,2015,6,15,233.65,232.575,238.325,86.520872341612,12.675,1.79617100746759,2.60994691836188,3.26195,0,0,0,0,0,0,1,0,0,91.2,94,1270,12.7,0,0.1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANTONIOBROWN","WR","PIT","average","Antonio Brown",52,2015,4,13,233.44625,203.775,275.68,86.317122341612,20.64375,4.56874793920094,30.8644848153451,3.4913,2.85,0,0,10,0.5,0,8,34.7,0,109.25,112,1439.25,8.575,0.2,0.1,1.06666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZACSTACY","RB","STL","cbs1","Zac Stacy",897,2015,10,13,209.7,43.75,209.7,85.5855247859347,65.1,7.10511580841309,75.5803004950144,9.9391,NA,NA,NA,NA,NA,NA,292,1267,9,33,20,232,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEZBRYANT","WR","DAL","cbs1","Dez Bryant",289,2015,3,14,232.575,232.575,238.325,85.445872341612,12.675,1.79617100746759,2.60994691836188,3.26195,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,94,1355,11,0,0.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANDREELLINGTON","RB","ARZ","cbs1","Andre Ellington",33,2015,11,15,209.4,140.1,213.925,85.2855247859347,22.425,4.33991632264297,34.1217756413213,5.7413,NA,NA,NA,NA,NA,NA,182,992,5,63,52,568,2,0,0.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AJGREEN","WR","CIN","espn","A.J. Green",15,2015,4,11,231.9,150.425,231.9,84.7708723416121,18.66875,5.42156871993097,39.1953514197368,4.2913,0,0,0,0,0,0,0,0,0,90,41,1336,11,0,0.1,0.433333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DOUGMARTIN","RB","TB","espn","Doug Martin",304,2015,7,12,208.5,49.15,221.85,84.3855247859347,43.14375,7.18405441983948,80.1905578788218,5.50325,0,0,0,0,0,0,296,1192,8,43,13,316,1,0,0,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LEVEONBELL","RB","PIT","cbs1","Le'Veon Bell",574,2015,12,16,208.275,190.175,242.625,84.1605247859347,13.94375,3.54088333510317,22.3357092175288,4.27065,NA,NA,NA,NA,NA,NA,257,1167,7,45,66,371,1,0,0.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALFREDMORRIS","RB","WAS","cbs1","Alfred Morris",26,2015,13,17,207.85,183.75,207.85,83.7355247859347,27.3625,3.09983100125334,11.7765192756604,8.8478,NA,NA,NA,NA,NA,NA,266,1344,10,22,11,178,0,0,0.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JORDYNELSON","WR","GB","average","Jordy Nelson",479,2015,5,14,230.58125,219.2,260.075,83.452122341612,15.275,3.60309751901297,19.7404552358011,6.01195,0,0,0,0,0,0,0,0,0,84.75,84,1320.25,11.075,0,0.1,0.366666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JUSTINFORSETT","RB","BAL","yahoo","Justin Forsett",502,2015,8,16,207.55,31,207.55,83.4355247859347,171.30625,9.47603557935184,83.1544196059356,50.72715,230,0,0,0,0,0,63.3333333333333,1170,7.4,49.4,42,354,0.3,0,1.1,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ADRIANPETERSON","RB","MIN","average","Adrian Peterson",11,2015,9,15,207.05,96.45,256.725,82.9355247859347,19.10625,6.81353071375969,75.0993092511509,4.3239,62.5,0,0,0,0,0,296,1150.75,9.55,37.625,3,261,1.325,0,0.1,2.03333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANTONIOBROWN","WR","PIT","averageRobust","Antonio Brown",52,2015,4,13,229.916947275244,203.775,275.68,82.7878196168561,20.64375,4.56874793920094,30.8644848153451,3.4913,2.85,0,0,10,0.5,0,8,34.7,0,107.75,112,1440,7.93782454587401,0.2,0.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARIANFOSTER","RB","HOU","cbs1","Arian Foster",54,2015,14,18,206.8,182.525,281.175,82.6855247859347,14.65,5.13558893797284,45.3050143242077,7.9413,NA,NA,NA,NA,NA,NA,265,1176,5,47,39,424,2,0,0.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JULIOJONES","WR","ATL","average","Julio Jones",498,2015,6,16,229.45875,224.45,238.325,82.3296223416121,22.6125,2.37583050398187,6.39832058043359,7.60325,0.85,0,0,0,0,0,1,11.9,0,97.5,94,1411.75,9,0,0.1,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JULIOJONES","WR","ATL","averageRobust","Julio Jones",498,2015,5,14,228.85875,224.45,238.325,81.729622341612,22.6125,2.37583050398187,6.39832058043359,7.60325,0.85,0,0,0,0,0,1,11.9,0,97.5,94,1411.75,9,0,0.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BRANDONMARSHALL","WR","CHI","cbs2","Brandon Marshall",106,2015,5,10,228.45,186.7,228.45,81.320872341612,21.11875,3.48463274040351,19.2337634447863,4.5826,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,76,1298,11,0,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MARSHAWNLYNCH","RB","SEA","cbs1","Marshawn Lynch",605,2015,15,19,205.025,187.1,268.425,80.9105247859347,8.325,4.30856262417849,35.8378546081747,2.78729833462074,NA,NA,NA,NA,NA,NA,271,1262,9,28,30,221,1,0,0.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AJGREEN","WR","CIN","cbs2","A.J. Green",15,2015,6,11,227.2,150.425,231.9,80.070872341612,18.66875,5.42156871993097,39.1953514197368,4.2913,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,41,1288,11,0,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JULIOJONES","WR","ATL","espn","Julio Jones",498,2015,5,13,227.075,224.45,238.325,79.945872341612,22.6125,2.37583050398187,6.39832058043359,7.60325,0,0,0,0,0,0,1,19,0,97,94,1387,9,0,0.1,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AJGREEN","WR","CIN","cbs1","A.J. Green",15,2015,4,20,226.95,150.425,231.9,79.820872341612,18.66875,5.42156871993097,39.1953514197368,4.2913,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,41,1334,10,0,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RANDALLCOBB","WR","GB","yahoo","Randall Cobb",707,2015,7,17,226.915,187.525,226.915,79.785872341612,21.93125,3.24523600354818,16.8540985989561,4.4413,7.4,0,0,0,0,0,10,27.9,0.1,77.5,61,1065,15.1,0.2,1.1,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EDDIELACY","RB","GB","yahoo","Eddie Lacy",317,2015,9,18,203.65,200.875,251.025,79.5355247859347,12.10625,3.7146490190257,23.081516550045,7.0065,222,0,0,0,0,0,278,917,8.2,47,30,462,1.7,0,0.1,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LEVEONBELL","RB","PIT","espn","Le'Veon Bell",574,2015,8,14,203.55,190.175,242.625,79.4355247859347,13.94375,3.54088333510317,22.3357092175288,4.27065,0,0,0,0,0,0,281,1073,8,52,66,358,1,0,0.1,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LEVEONBELL","RB","PIT","averageRobust","Le'Veon Bell",574,2015,9,15,203.31866608964,190.175,242.625,79.2041908755746,13.94375,3.54088333510317,22.3357092175288,4.27065,131,0,0,0,0,0,257,1121.5,6.99998601493997,50.25,66,367.75,1,0,0.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JULIUSTHOMAS","TE","DEN","yahoo","Julius Thomas",499,2015,3,19,199.35,180.075,199.35,78.7540115154841,26.93125,2.6329481114397,8.57154631615557,8.8565,0,0,0,0,0,0,0,0,0,68,51,758,17.5,0,0.1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JULIOJONES","WR","ATL","yahoo","Julio Jones",498,2015,8,20,225.605,224.45,238.325,78.475872341612,22.6125,2.37583050398187,6.39832058043359,7.60325,1.7,0,0,0,0,0,1,4.8,0,112,94,1545,6,0,0.1,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BRANDONMARSHALL","WR","CHI","espn","Brandon Marshall",106,2015,6,15,224.85,186.7,228.45,77.7208723416121,21.11875,3.48463274040351,19.2337634447863,4.5826,0,0,0,0,0,0,0,0,0,95,76,1230,12,0,0.1,0.366666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SHANEVEREEN","RB","NE","cbs1","Shane Vereen",789,2015,16,21,201.65,163.875,201.65,77.5355247859347,74.225,3.53918073484536,15.9653335386393,12.70325,NA,NA,NA,NA,NA,NA,144,677,4,73,49,662,5,0,0.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AHMADBRADSHAW","RB","IND","yahoo","Ahmad Bradshaw",13,2015,10,21,201.575,47.175,201.575,77.4605247859347,35,6.28660851069099,67.6195003154909,2.9652,162,0,0,0,0,0,94.3333333333333,781,4,59.5,42,499,7.6,0,0.1,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JULIOJONES","WR","ATL","cbs1","Julio Jones",498,2015,5,22,224.45,224.45,238.325,77.320872341612,22.6125,2.37583050398187,6.39832058043359,7.60325,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,94,1242,12,0,0.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANTONIOBROWN","WR","PIT","espn","Antonio Brown",52,2015,7,16,224.275,203.775,275.68,77.1458723416121,20.64375,4.56874793920094,30.8644848153451,3.4913,0,0,0,0,0,0,8,47,0,109,112,1435,7,0.2,0.1,1.06666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JORDYNELSON","WR","GB","averageRobust","Jordy Nelson",479,2015,6,16,223.966070944963,219.2,260.075,76.8369432865753,15.275,3.60309751901297,19.7404552358011,6.01195,0,0,0,0,0,0,0,0,0,82.0000077478932,84,1284.5,10.5839284908272,0,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AJGREEN","WR","CIN","averageRobust","A.J. Green",15,2015,7,17,223.910552724756,150.425,231.9,76.781425066368,18.66875,5.42156871993097,39.1953514197368,4.2913,1.95,0,0,0,0,0,0,6,0.05,89.9999434583484,41,1299.5,10.062175454126,0,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EDDIELACY","RB","GB","cbs2","Eddie Lacy",317,2015,5,12,200.875,200.875,251.025,76.7605247859347,12.10625,3.7146490190257,23.081516550045,7.0065,NA,NA,NA,NA,NA,NA,269,1148,9,34,30,231,1,0,0.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOBYGERHART","RB","JAC","cbs1","Toby Gerhart",837,2015,17,23,200.575,57.7,200.575,76.4605247859347,90.7,6.89218707848203,62.0195949378098,23.4,NA,NA,NA,NA,NA,NA,312,1287,6,44,13,287,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JORDYNELSON","WR","GB","cbs2","Jordy Nelson",479,2015,7,13,223.2,219.2,260.075,76.070872341612,15.275,3.60309751901297,19.7404552358011,6.01195,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,84,1280,11,0,0.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MONTEEBALL","RB","DEN","cbs2","Montee Ball",662,2015,6,14,199.95,74.425,241.3,75.8355247859347,37.95,6.77040704100545,71.496156656611,8.1891,NA,NA,NA,NA,NA,NA,247,1075,9,33,11,306,1,0,0.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANTONIOBROWN","WR","PIT","cbs1","Antonio Brown",52,2015,6,24,222.275,203.775,275.68,75.1458723416121,20.64375,4.56874793920094,30.8644848153451,3.4913,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,112,1455,7,0.2,0.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALFREDMORRIS","RB","WAS","yahoo","Alfred Morris",26,2015,11,22,199.125,183.75,207.85,75.0105247859347,27.3625,3.09983100125334,11.7765192756604,8.8478,281,0,0,0,0,0,268.666666666667,1143,11.6,16.3,11,137,0.3,0,0.1,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALSHONJEFFERY","WR","CHI","espn","Alshon Jeffery",30,2015,8,17,220.7,176.235,220.7,73.570872341612,29.28125,3.68886846900997,19.9110350475978,7.44455,0,0,0,0,0,0,14,85,1,85,73,1284,8,0,0.1,0.833333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BRANDONMARSHALL","WR","CHI","cbs1","Brandon Marshall",106,2015,7,25,220.575,186.7,228.45,73.445872341612,21.11875,3.48463274040351,19.2337634447863,4.5826,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,76,1283,10,0,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BRANDONMARSHALL","WR","CHI","averageRobust","Brandon Marshall",106,2015,8,18,220.55625,186.7,228.45,73.427122341612,21.11875,3.48463274040351,19.2337634447863,4.5826,0,0,0,0,0,0,0,0,0,97.5,76,1243.25,10.825,0,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEMARCOMURRAY","RB","DAL","cbs2","DeMarco Murray",264,2015,7,15,197.025,196.025,292.125,72.9105247859347,7.1125,4.94770076755509,46.3132090588995,2.57065,NA,NA,NA,NA,NA,NA,251,1147,9,46,41,273,0,0,0.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DOUGMARTIN","RB","TB","averageRobust","Doug Martin",304,2015,10,19,196.840500400703,49.15,221.85,72.7260251866374,43.14375,7.18405441983948,80.1905578788218,5.50325,42.75,0,0,0,0,0,285,1195,7.41607150917279,38.0808448348496,13,262.75,1.00005355761099,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JORDYNELSON","WR","GB","espn","Jordy Nelson",479,2015,9,18,219.85,219.2,260.075,72.7208723416121,15.275,3.60309751901297,19.7404552358011,6.01195,0,0,0,0,0,0,0,0,0,82,84,1286,10,0,0.1,0.366666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIOVANIBERNARD","RB","CIN","averageRobust","Giovani Bernard",350,2015,11,20,196.243577162222,175.975,223.6,72.1291019481566,18.68125,3.43152774009335,20.0357531989691,4.9826,99,0,0,0,0,0,227,952.25,5.99994171313472,51.4,34,456.75,2.00002948056892,0,0.1,1.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JORDYNELSON","WR","GB","cbs1","Jordy Nelson",479,2015,8,26,219.2,219.2,260.075,72.070872341612,15.275,3.60309751901297,19.7404552358011,6.01195,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,84,1272,10,0,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DEMARCOMURRAY","RB","DAL","espn","DeMarco Murray",264,2015,9,19,196.025,196.025,292.125,71.9105247859347,7.1125,4.94770076755509,46.3132090588995,2.57065,0,0,0,0,0,0,206,989,8,56,41,425,1,0,0.1,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIOVANIBERNARD","RB","CIN","average","Giovani Bernard",350,2015,10,17,195.81875,175.975,223.6,71.7042747859347,18.68125,3.43152774009335,20.0357531989691,4.9826,99,0,0,0,0,0,225.333333333333,952.25,5.925,51.4,34,456.75,2.075,0,0.1,1.56666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TYHILTON","WR","IND","yahoo","T.Y. Hilton",866,2015,9,23,217.95,148.825,217.95,70.820872341612,48.9375,5.01890468423971,32.4352520094521,9.6413,2,0,0,0,0,0,4,10.5,0,91,84,1448,6,0,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALFREDMORRIS","RB","WAS","averageRobust","Alfred Morris",26,2015,12,21,194.73952845873,183.75,207.85,70.6250532446647,27.3625,3.09983100125334,11.7765192756604,8.8478,140.5,0,0,0,0,0,268.75,1272.75,9.92012974312167,14.075,11,111.75,0,0,0.1,2.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MARKINGRAM","RB","NO","yahoo","Mark Ingram",594,2015,12,24,193.925,79.125,193.925,69.8105247859347,73.14375,5.98544112039811,54.141109515629,14.4239,224,0,0,0,0,0,150.333333333333,1035,11.6,23,17,165,0.4,0,0.1,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALFREDMORRIS","RB","WAS","average","Alfred Morris",26,2015,11,18,193.76875,183.75,207.85,69.6542747859347,27.3625,3.09983100125334,11.7765192756604,8.8478,140.5,0,0,0,0,0,268.666666666667,1260.5,9.9,14.075,11,111.75,0.075,0,0.1,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIOVANIBERNARD","RB","CIN","cbs2","Giovani Bernard",350,2015,8,16,193.75,175.975,223.6,69.6355247859347,18.68125,3.43152774009335,20.0357531989691,4.9826,NA,NA,NA,NA,NA,NA,232,978,6,50,34,406,2,0,0.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ROBGRONKOWSKI","TE","NE","average","Rob Gronkowski",742,2015,2,19,190.0625,162.9,223.825,69.4665115154841,30.00625,4.26595555694351,25.1855323879935,9.16195,0,0,0,0,0,0,0,0,0,76.4,75,1018.5,10.475,0,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DOUGMARTIN","RB","TB","cbs2","Doug Martin",304,2015,9,17,193.025,49.15,221.85,68.9105247859347,43.14375,7.18405441983948,80.1905578788218,5.50325,NA,NA,NA,NA,NA,NA,278,1204,7,37,13,245,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ANDREELLINGTON","RB","ARZ","averageRobust","Andre Ellington",33,2015,13,22,192.724913130912,140.1,213.925,68.610437916847,22.425,4.33991632264297,34.1217756413213,5.7413,146,0,0,0,0,0,176.5,981.5,4.25,53.65,52,480.75,2.45102718848538,0,0.1,1.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALSHONJEFFERY","WR","CHI","cbs1","Alshon Jeffery",30,2015,9,27,215.325,176.235,220.7,68.195872341612,29.28125,3.68886846900997,19.9110350475978,7.44455,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,73,1385,8,0,0.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ROBGRONKOWSKI","TE","NE","averageRobust","Rob Gronkowski",742,2015,2,23,188.76875,162.9,223.825,68.1727615154841,30.00625,4.26595555694351,25.1855323879935,9.16195,0,0,0,0,0,0,0,0,0,76.4,75,1005.75,10.475,0,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BRANDONMARSHALL","WR","CHI","average","Brandon Marshall",106,2015,7,20,215.14375,186.7,228.45,68.014622341612,21.11875,3.48463274040351,19.2337634447863,4.5826,0,0,0,0,0,0,0,0,0,96.85,76,1208.75,10.825,0,0.1,0.366666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RANDALLCOBB","WR","GB","espn","Randall Cobb",707,2015,10,20,214.625,187.525,226.915,67.4958723416121,21.93125,3.24523600354818,16.8540985989561,4.4413,0,0,0,0,0,0,10,123,0,87,61,1233,8,0.2,1.1,1.06666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ROBGRONKOWSKI","TE","NE","cbs2","Rob Gronkowski",742,2015,2,18,188.075,162.9,223.825,67.4790115154841,30.00625,4.26595555694351,25.1855323879935,9.16195,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,75,1023,10,0,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JOIQUEBELL","RB","DET","cbs1","Joique Bell",462,2015,18,28,190.9,139.4,190.9,66.7855247859347,48.6125,3.74544874353292,21.0896993024241,10.3152,NA,NA,NA,NA,NA,NA,222,1022,8,48,30,348,1,0,0.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JULIUSTHOMAS","TE","DEN","average","Julius Thomas",499,2015,3,21,187.09375,180.075,199.35,66.4977615154841,26.93125,2.6329481114397,8.57154631615557,8.8565,0,0,0,0,0,0,0,0,0,73.5,51,898.75,12.625,0,0.1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CJSPILLER","RB","BUF","cbs1","C.J. Spiller",193,2015,19,29,190.45,51.325,190.45,66.3355247859347,72.725,6.25996700876435,63.1212820687286,8.3739,NA,NA,NA,NA,NA,NA,211,1117,4,38,16,366,2,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MONTEEBALL","RB","DEN","averageRobust","Montee Ball",662,2015,14,24,190.337066707757,74.425,241.3,66.2225914936921,37.95,6.77040704100545,71.496156656611,8.1891,56.5,0,0,0,0,0,244.25,976,8.99992244646471,40,11,312.5,1.00000533816151,0,0.1,2.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LEVEONBELL","RB","PIT","cbs2","Le'Veon Bell",574,2015,10,19,190.175,190.175,242.625,66.0605247859347,13.94375,3.54088333510317,22.3357092175288,4.27065,NA,NA,NA,NA,NA,NA,257,1051,7,40,66,319,1,0,0.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REGGIEBUSH","RB","DET","cbs1","Reggie Bush",715,2015,20,30,190.05,95.125,190.05,65.9355247859347,46.9375,5.07274980056979,44.7334390910946,7.35325,NA,NA,NA,NA,NA,NA,195,1008,3,51,35,498,3,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GIOVANIBERNARD","RB","CIN","espn","Giovani Bernard",350,2015,10,21,189.95,175.975,223.6,65.8355247859347,18.68125,3.43152774009335,20.0357531989691,4.9826,0,0,0,0,0,0,210,927,3,52,34,478,4,0,0.1,1.56666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JULIUSTHOMAS","TE","DEN","espn","Julius Thomas",499,2015,2,22,186.375,180.075,199.35,65.7790115154841,26.93125,2.6329481114397,8.57154631615557,8.8565,0,0,0,0,0,0,0,0,0,72,51,923,12,0,0.1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
