"projectionId","playerId","rushAtt","rushYds","rushTds","rec","recYds","recTds","fumbles","twoPts","rush100","rush150","rush200","returnYds","regTds","returnTds","dataScrapeId","analystId","rush40","rec40"
62012,2507999,211,852,5,19,140,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62013,2506871,58,228,2,28,217,1,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62014,2533036,19,80,0,3,21,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62015,2540224,22,86,1,1,6,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62016,71345,230,918,5,27,194,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62017,2553435,71,296,2,12,93,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62018,2552461,123,512,3,12,93,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62019,2543570,14,56,0,1,4,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62020,163982,3,12,0,5,33,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62021,2552635,65,271,2,34,262,1,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62022,2540230,0,0,0,24,204,1,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62023,2506147,23,93,1,3,23,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62024,2540168,239,1085,8,41,374,3,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62025,2536532,4,15,0,1,6,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62026,2552379,21,89,1,5,37,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62027,2495469,50,210,2,7,56,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62028,2495663,238,1078,9,29,257,2,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62029,2532899,143,530,3,16,104,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62030,2543502,87,374,2,11,89,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62031,497188,124,531,3,13,95,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62032,497190,31,131,1,20,213,1,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62033,79607,253,1042,6,64,418,1,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62034,284,171,639,3,19,131,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62035,2543715,28,131,1,21,135,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62036,2539322,42,184,1,7,53,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62037,2495314,9,38,0,7,58,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62038,2533034,198,892,6,35,245,1,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62039,2533457,251,1032,7,16,131,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62040,2552647,11,46,0,5,40,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62041,2495207,249,1136,8,28,202,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62042,2541161,179,834,4,35,245,1,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62043,2550233,17,72,1,2,12,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62044,2550658,58,220,1,15,113,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62045,2532926,23,96,1,7,55,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62046,79629,5,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62047,2507164,261,1110,8,58,457,2,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62048,2533545,0,0,0,3,24,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62049,2533037,16,63,1,6,45,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62050,2495328,27,109,1,4,33,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62051,2534571,57,240,1,20,169,1,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62052,2540171,197,920,6,21,159,1,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62053,2553733,16,67,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62054,2550529,18,75,1,8,72,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62055,4433,22,90,1,39,266,1,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62056,2533032,67,247,2,19,147,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62057,2540020,20,78,1,34,312,2,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62058,2495470,126,467,3,20,149,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62059,2539260,108,451,3,15,107,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62060,2553462,29,121,1,8,60,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62061,2542022,84,381,2,10,78,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62062,2495471,13,52,0,1,9,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62063,2543682,137,534,3,22,161,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62064,2543770,111,402,3,36,303,1,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62065,89798,36,164,1,25,194,1,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62066,497204,119,483,3,93,706,3,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62067,2506467,47,221,3,36,314,1,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62068,2540273,98,377,2,18,143,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62069,497206,87,349,2,22,163,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62070,949,211,944,5,13,93,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62071,2543704,72,303,3,6,59,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62072,2539315,46,176,1,5,34,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62073,2540011,2,9,0,3,23,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62074,2495241,5,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62075,2543638,8,35,0,28,194,1,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62076,2550407,21,86,1,7,48,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62077,2495472,33,146,1,6,45,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62078,2507428,22,83,1,12,94,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62079,2550738,39,162,1,7,56,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62080,2533460,74,305,2,15,133,1,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62081,2495473,125,521,2,38,302,1,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62082,2543664,125,494,3,9,61,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62083,2540037,44,184,1,13,104,1,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62084,2543773,68,282,2,36,261,1,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62085,2543565,64,233,2,5,38,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62086,2550512,40,160,1,19,147,1,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62087,2495979,100,392,2,24,186,1,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62088,2552380,30,126,1,2,13,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62089,2539980,20,89,1,3,20,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62090,2495474,12,45,0,2,14,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62091,2553486,1,5,0,2,18,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62092,4327,69,284,2,37,299,2,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62093,2552471,189,788,6,34,250,1,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62094,2507737,10,40,1,10,78,1,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62095,2553631,19,79,1,2,19,0,NA,NA,NA,NA,NA,NA,NA,NA,8,12,NA,NA
62096,2552374,135,610,4,45,370,3,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62097,2552582,113,510,3,28,250,1,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62098,2552631,85,330,3,20,150,2,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62099,2540269,250,1110,11,44,355,2,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62100,2550474,15,60,0,3,25,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62101,2543596,18,80,0,10,65,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62102,2552375,80,320,1,6,50,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62103,2495258,25,90,2,19,140,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62104,2533540,2,5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62105,2539341,150,620,5,14,105,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62106,497145,190,745,7,28,235,1,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62107,2540175,235,1020,9,60,570,2,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62108,2540156,162,645,3,50,435,2,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62109,497149,200,875,11,8,50,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62110,2543600,150,530,3,14,100,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62111,2540225,2,5,0,2,10,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62112,2532797,5,15,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62113,2534796,8,30,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62114,2507779,35,150,0,4,25,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62115,2539265,17,65,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62116,2506874,75,295,1,37,300,1,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62117,2535890,30,135,0,22,165,1,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62118,2543551,22,80,1,2,10,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62119,925,233,1160,10,45,375,4,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62120,2508096,0,0,0,5,30,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62121,2552376,170,710,5,20,150,1,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62122,2534871,2,5,0,3,25,1,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62123,2552453,165,700,4,25,190,1,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62124,2553511,20,75,0,2,15,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62125,2550189,215,910,9,10,90,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62126,2541544,16,55,0,22,180,1,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62127,2550481,5,15,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62128,2540178,125,450,5,15,130,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62129,2553439,10,40,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62130,2508101,2,5,0,5,30,1,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62131,2530763,0,0,0,4,25,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62132,497172,5,15,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62133,2535708,71,320,1,23,200,1,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62134,2539217,190,750,3,45,380,2,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62135,230,1,5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62136,927,225,1010,6,62,420,2,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62137,234,275,1170,7,45,360,2,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62138,79555,267,1195,8,40,320,3,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62139,2552464,5,20,2,16,150,1,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62140,2543583,155,640,4,40,290,2,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62141,2543655,56,210,2,4,25,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62142,497176,28,100,1,14,105,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62143,2552469,230,1030,6,24,185,1,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62144,2506404,250,1035,6,40,320,3,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62145,2532851,8,30,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62146,2533030,35,150,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62147,2543690,11,35,0,2,15,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62148,2552475,200,890,6,26,225,1,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62149,2551247,5,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62150,2495161,58,260,1,32,260,2,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62151,2532864,70,300,1,18,130,2,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62152,2543603,245,1135,10,26,185,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62153,2533437,45,190,1,7,60,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62154,2530516,0,0,0,9,80,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62155,2495172,28,120,0,2,10,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62156,2543743,238,1030,8,23,180,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62157,2495466,232,1005,11,28,180,1,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62158,2507999,205,890,6,15,120,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62159,2506871,110,450,5,27,230,1,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62160,2540224,5,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62161,71345,195,770,6,30,230,1,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62162,262,60,250,0,6,40,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62163,2553435,100,380,6,30,225,2,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62164,2552461,110,500,3,50,485,2,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62165,2543570,10,30,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62166,163982,2,5,0,6,30,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62167,2552635,60,260,1,43,350,2,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62168,2540230,0,0,0,14,120,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62169,2506147,20,65,0,3,25,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62170,2540168,260,1160,10,44,385,2,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62171,2536532,2,5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62172,2552379,35,150,1,5,40,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62173,2539303,2,5,0,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62174,2495663,270,1140,11,32,270,2,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62175,2532899,200,765,5,21,160,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62176,2543502,155,685,3,22,205,1,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62177,497188,140,625,4,19,150,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62178,497190,10,35,0,14,105,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62179,79607,272,1160,7,34,300,2,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62180,284,155,615,4,22,170,1,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62181,2543715,75,360,1,22,170,1,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62182,2539322,55,280,1,3,20,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62183,2495314,2,5,0,13,115,1,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62184,2533034,215,1010,8,30,215,1,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62185,2533457,280,1185,8,19,170,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62186,2495207,262,1200,8,31,250,1,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62187,2541161,215,960,6,26,210,1,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62188,2550233,11,45,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62189,2536044,2,5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62190,2550658,51,185,1,8,55,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62191,2507164,270,1260,11,45,330,2,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62192,2533037,30,130,0,3,20,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62193,2495328,50,200,1,24,200,1,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62194,2543695,0,0,0,2,10,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62195,2534571,23,100,0,4,30,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62196,2540171,210,890,8,24,175,1,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62197,2553733,5,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62198,2550529,11,45,0,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62199,4433,16,65,0,30,225,1,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62200,2533032,65,215,1,10,80,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62201,2540020,36,130,0,34,290,2,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62202,2495470,68,280,2,2,15,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62203,2539260,85,380,2,19,130,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62204,2553462,50,220,1,10,70,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62205,2542022,70,330,3,11,100,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62206,2495471,38,130,0,7,45,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62207,2543682,125,490,2,18,125,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62208,2495340,2,5,0,5,40,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62209,2543770,120,440,2,40,360,2,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62210,89798,51,260,2,18,150,1,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62211,497204,100,460,3,75,610,4,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62212,2506467,50,265,4,40,360,1,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62213,2540273,76,290,2,5,40,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62214,497206,80,340,2,16,130,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62215,949,210,970,4,28,225,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62216,2543704,70,300,3,5,40,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62217,2539315,55,205,1,5,35,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62218,2543638,24,180,2,24,170,2,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62219,2550263,5,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62220,2507141,50,210,0,12,90,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62221,2495472,5,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62222,2507428,50,175,5,22,190,1,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62223,2540274,2,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62224,2533460,63,270,1,11,105,1,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62225,2495473,121,520,3,55,460,3,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62226,2543664,71,290,2,9,80,1,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62227,2540037,20,70,0,7,50,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62228,2543773,70,260,2,30,220,2,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62229,2550271,2,7,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62230,2543565,90,320,5,6,45,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62231,2550512,30,110,0,2,15,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62232,2495979,100,390,2,12,90,1,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62233,2552380,45,190,1,5,40,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62234,2539980,32,130,0,3,25,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62235,2551357,2,5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62236,4327,80,340,2,54,435,3,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62237,2552471,205,840,7,31,250,1,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62238,2507737,8,25,1,13,110,1,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62239,2553631,5,20,0,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,8,14,NA,NA
62240,2552374,125,625,4,32,220,1,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62241,2552582,125,550,4,13,120,1,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62242,2552631,40,200,2,13,100,1,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62243,2540269,290,1275,9,50,420,2,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62244,2543596,8,30,0,5,30,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62245,2552375,50,200,2,5,30,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62246,2495258,50,190,2,32,250,1,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62247,2539341,80,280,4,7,50,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62248,2533012,3,10,0,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62249,497145,150,590,5,33,270,1,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62250,2540175,235,1165,10,65,585,3,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62251,2540156,160,625,4,50,400,2,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62252,497149,192,900,7,7,50,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62253,2543600,100,380,3,12,90,1,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62254,2540225,1,5,0,2,30,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62255,2532797,25,80,0,2,15,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62256,2534796,7,25,0,2,10,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62257,2507779,20,75,0,5,40,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62258,2539265,5,20,0,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62259,2552636,3,10,0,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62260,2506874,100,380,3,33,280,2,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62261,2535890,100,380,2,41,280,1,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62262,2543551,70,315,2,11,75,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62263,925,225,1150,9,53,400,3,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62264,2552376,75,300,4,11,65,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62265,2534871,0,0,0,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62266,2552453,225,990,7,14,90,1,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62267,4231,5,15,1,7,55,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62268,2550189,200,785,8,16,150,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62269,2541544,10,35,0,36,275,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62270,2540178,120,450,4,15,135,1,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62271,2553439,5,25,0,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62272,2508101,1,5,0,3,20,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
62273,2530763,1,5,0,5,35,0,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
