"pos","name","points","name_info","games","team","overall_rank","age","games_start","pass_comp","pass_att","pass_yds","pass_td","pass_int","rush_att","rush_yds","rush_yds_att","rush_td","receptions","rec_yds","yds_rec","rec_td","fant_points","vbd","pos_rank","ovrank","passYdsPts","passTdsPts","passIntPts","rushYdsPts","rushTdsPts","recYdsPts","recTdsPts","fg30","fg40","fg50","fgMissed","pat","patMissed","fg30Pts","fg40Pts","fg50Pts","fgMissedPts","patPts","patMissedPts","sack","fumlRec","int","defTD","ptsA","passYdsAPG","rushYdsAPG","safety","kickTD","pts","ptsPG","passYdsA","rushYdsA","ptsAPG","td","fumlRecoveryPts","intCaughtPts","sackPts","safetyPts","tdPts","paPts","year","overallRank","positionRank","vor"
"WR","VICTORCRUZ",123.8,"Victor Cruz","14","NYG",73,27,13,0,0,0,0,0,0,0,NA,0,73,998,13.67,4,122,2,29,73,0,0,0,0,0,99.8,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,122,28,19.1
"RB","DONALDBROWN",123.1,"Donald Brown","16","IND",97,26,5,0,0,0,0,0,102,537,5.26,6,27,214,7.93,2,123,NA,26,NA,0,0,0,53.7,36,21.4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,125,28,19
"RB","LEGARRETTEBLOUNT",123,"LeGarrette Blount","16","NWE",103,27,7,0,0,0,0,0,153,772,5.05,7,2,38,19,0,119,NA,30,NA,0,0,0,77.2,42,3.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,126,29,18.9
"QB","COLINKAEPERNICK",272.28,"Colin Kaepernick","16","SFO",69,26,16,243,416,3197,21,8,92,524,5.7,4,0,0,NA,0,262,3,9,69,127.88,84,-16,52.4,24,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,11,9,18.76
"WR","GOLDENTATE",122.9,"Golden Tate","16","SEA",70,25,13,0,0,0,0,0,3,31,10.33,0,64,898,14.03,5,123,3,28,70,0,0,0,3.1,0,89.8,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,127,29,18.2
"RB","RAYRICE",122.1,"Ray Rice","15","BAL",100,26,15,0,0,0,0,0,214,660,3.08,4,58,321,5.53,0,120,NA,28,NA,0,0,0,66,24,32.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,129,30,18
"QB","BENROETHLISBERGER",270.84,"Ben Roethlisberger","16","PIT",78,31,16,375,584,4261,28,14,27,99,3.67,1,0,5,NA,0,259,NA,12,78,170.44,112,-28,9.9,6,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,12,10,17.32
"TE","TONYGONZALEZ",133.9,"Tony Gonzalez*","16","ATL",35,37,16,0,0,0,0,0,0,0,NA,0,83,859,10.35,8,136,43,4,35,0,0,0,0,0,85.9,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,102,4,16.3
"TE","JORDANCAMERON",133.7,"Jordan Cameron*","15","CLE",37,25,14,0,0,0,0,0,0,0,NA,0,80,917,11.46,7,134,41,5,37,0,0,0,0,0,91.7,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,103,5,16.1
"RB","BENJARVUSGREENELLIS",119.8,"BenJarvus Green-Ellis","16","CIN",104,28,16,0,0,0,0,0,220,756,3.44,7,4,22,5.5,0,116,NA,31,NA,0,0,0,75.6,42,2.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,136,31,15.7
"TE","JASONWITTEN",133.1,"Jason Witten*","16","DAL",38,31,16,0,0,0,0,0,0,0,NA,0,73,851,11.66,8,133,40,6,38,0,0,0,0,0,85.1,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,105,6,15.5
"WR","KENDALLWRIGHT",119.9,"Kendall Wright","16","TEN",76,24,12,0,0,0,0,0,0,0,NA,0,94,1079,11.48,2,120,NA,30,76,0,0,0,0,0,107.9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,135,30,15.2
"WR","JERRICHOCOTCHERY",119.7,"Jerricho Cotchery","16","PIT",101,31,6,0,0,0,0,0,1,-5,-5,0,46,602,13.09,10,120,NA,31,NA,0,0,0,-0.5,0,60.2,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,137,31,15
"WR","HARRYDOUGLAS",118.7,"Harry Douglas","16","ATL",107,29,11,0,0,0,0,0,0,0,NA,0,85,1067,12.55,2,115,NA,32,NA,0,0,0,0,0,106.7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,141,32,14
"RB","STEVENJACKSON",115.4,"Steven Jackson","12","ATL",105,30,12,0,0,0,0,0,157,543,3.46,6,33,191,5.79,1,115,NA,32,NA,0,0,0,54.3,36,19.1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,148,32,11.3
"RB","BENTATE",115.1,"Ben Tate","14","HOU",111,25,7,0,0,0,0,0,181,771,4.26,4,34,140,4.12,0,111,NA,33,NA,0,0,0,77.1,24,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,149,33,11
"WR","RODSTREATER",114.5,"Rod Streater","16","OAK",109,25,14,0,0,0,0,0,2,17,8.5,0,60,888,14.8,4,113,NA,34,NA,0,0,0,1.7,0,88.8,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,151,33,9.80000000000001
"WR","EDDIEROYAL",113.2,"Eddie Royal","15","SDG",110,27,5,0,0,0,0,0,3,21,7,0,47,631,13.43,8,111,NA,35,NA,0,0,0,2.1,0,63.1,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,153,34,8.5
"RB","TRENTRICHARDSON",111.9,"Trent Richardson","16","2TM",113,22,10,0,0,0,0,0,188,563,2.99,3,35,316,9.03,1,108,NA,34,NA,0,0,0,56.3,18,31.6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,155,34,7.8
"WR","EMMANUELSANDERS",112.5,"Emmanuel Sanders","16","PIT",106,26,11,0,0,0,0,0,1,25,25,0,67,740,11.04,6,115,NA,33,NA,0,0,0,2.5,0,74,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,154,35,7.8
"QB","TONYROMO",260.92,"Tony Romo","15","DAL",71,33,15,342,535,3828,31,10,20,38,1.9,0,0,0,NA,0,261,2,10,71,153.12,124,-20,3.8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,14,11,7.40000000000001
"QB","NICKFOLES",259.74,"Nick Foles*","13","PHI",74,24,10,203,317,2891,27,2,57,221,3.88,3,0,0,NA,0,260,1,11,74,115.64,108,-4,22.1,18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,15,12,6.22
"QB","ALEXSMITH",259.22,"Alex Smith*","15","KAN",80,29,15,308,508,3313,23,7,76,431,5.67,1,1,-4,-4,0,251,NA,14,NA,132.52,92,-14,43.1,6,-0.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,16,13,5.70000000000002
"WR","NATEWASHINGTON",109.9,"Nate Washington","16","TEN",112,30,15,0,0,0,0,0,0,0,NA,0,58,919,15.84,3,110,NA,36,NA,0,0,0,0,0,91.9,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,160,36,5.2
"WR","DOUGBALDWIN",108.4,"Doug Baldwin","16","SEA",115,25,9,0,0,0,0,0,2,6,3,0,50,778,15.56,5,108,NA,37,NA,0,0,0,0.6,0,77.8,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,162,37,3.7
"QB","MATTRYAN",256.1,"Matt Ryan","16","ATL",81,28,16,439,651,4515,26,17,17,55,3.24,0,0,0,NA,0,248,NA,15,NA,180.6,104,-34,5.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,17,14,2.58000000000001
"RB","DARRENSPROLES",106.4,"Darren Sproles","15","NOR",123,30,4,0,0,0,0,0,53,220,4.15,2,71,604,8.51,2,102,NA,36,NA,0,0,0,22,12,60.4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,166,35,2.3
"TE","CHARLESCLAY",119.4,"Charles Clay","16","MIA",49,24,15,0,0,0,0,0,7,15,2.14,1,69,759,11,6,119,26,7,49,0,0,0,1.5,6,75.9,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,138,7,1.8
"QB","TOMBRADY",253.52,"Tom Brady*","16","NWE",79,36,16,380,628,4343,25,11,32,18,0.56,0,0,0,NA,0,252,NA,13,NA,173.72,100,-22,1.8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,18,15,0
"RB","BILALPOWELL",104.1,"Bilal Powell","16","NYJ",121,25,11,1,1,30,0,0,176,697,3.96,1,36,272,7.56,0,104,NA,35,NA,1.2,0,0,69.7,6,27.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,174,36,0
"WR","CORDARRELLEPATTERSON",104.7,"Cordarrelle Patterson*+","16","MIN",117,22,5,0,0,0,0,0,12,158,13.17,3,45,469,10.42,4,105,NA,38,NA,0,0,0,15.8,18,46.9,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,172,38,0
"TE","GREGOLSEN",117.6,"Greg Olsen","16","CAR",50,28,16,0,0,0,0,0,0,0,NA,0,73,816,11.18,6,118,25,8,50,0,0,0,0,0,81.6,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,144,8,0
"K","STEPHENGOSTKOWSKI",176,NA,NA,"NWE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,11,5,3,44,0,66,44,25,-3,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,50,1,0
"Def","SEATTLESEAHAWKS",204.03072," 5. Seattle Seahawks","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,11,28,4,231,"172.0","101.0",0,0,108,"6.8",172,101,14.4375,4,22,56,45,0,24,57.03072,2013,34,2,0
"WR","GREGJENNINGS",104.4,"Greg Jennings","15","MIN",119,30,15,0,0,0,0,0,0,0,NA,0,68,804,11.82,4,104,NA,39,NA,0,0,0,0,0,80.4,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,173,39,-0.299999999999997
"WR","TERRANCEWILLIAMS",104,"Terrance Williams","16","DAL",124,24,8,0,0,0,0,0,3,4,1.33,0,44,736,16.73,5,102,NA,40,NA,0,0,0,0.4,0,73.6,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,175,40,-0.699999999999989
"RB","CHRISIVORY",102.3,"Chris Ivory","15","NYJ",122,25,6,0,0,0,0,0,182,833,4.58,3,2,10,5,0,102,NA,37,NA,0,0,0,83.3,18,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,177,37,-1.8
"Def","CAROLINAPANTHERS",201.84496," 3. Carolina Panthers","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,10,20,4,241,"214.3","86.9",2,0,118,"7.4",214.3,86.9,15.0625,4,20,40,60,4,24,53.84496,2013,36,3,-2.18575999999999
"RB","LAMARMILLER",99.9,"Lamar Miller","16","MIA",130,22,15,0,0,0,0,0,177,709,4.01,2,26,170,6.54,0,98,NA,38,NA,0,0,0,70.9,12,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,182,38,-4.2
"WR","JAMESJONES",99.7,"James Jones","14","GNB",129,29,14,0,0,0,0,0,0,0,NA,0,59,817,13.85,3,98,NA,43,NA,0,0,0,0,0,81.7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,183,41,-5
"QB","RYANTANNEHILL",248.32,"Ryan Tannehill","16","MIA",82,25,16,355,588,3913,24,17,40,238,5.95,1,0,0,NA,0,238,NA,16,NA,156.52,96,-34,23.8,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,19,16,-5.19999999999999
"WR","DENARIUSMOORE",99.5,"Denarius Moore","13","OAK",126,25,10,0,0,0,0,0,0,0,NA,0,46,695,15.11,5,100,NA,41,NA,0,0,0,0,0,69.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,184,42,-5.2
"WR","STEVESMITH",98.5,"Steve Smith","15","CAR",128,34,15,0,0,0,0,0,0,0,NA,0,64,745,11.64,4,99,NA,42,NA,0,0,0,0,0,74.5,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,185,43,-6.2
"TE","ANTONIOGATES",111.2,"Antonio Gates","16","SDG",60,33,15,0,0,0,0,0,0,0,NA,0,77,872,11.32,4,107,14,9,60,0,0,0,0,0,87.2,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,156,9,-6.40000000000001
"RB","BOBBYRAINEY",97.2,"Bobby Rainey","16","2TM",137,26,6,0,1,0,0,0,150,566,3.77,5,15,46,3.07,1,95,NA,40,NA,0,0,0,56.6,30,4.6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,187,39,-6.90000000000001
"K","MATTPRATER",169,NA,NA,"DEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,8,6,1,75,0,33,32,30,-1,75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,59,2,-7
"WR","DWAYNEBOWE",97.3,"Dwayne Bowe","15","KAN",132,29,15,0,0,0,0,0,0,0,NA,0,57,673,11.81,5,97,NA,44,NA,0,0,0,0,0,67.3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,186,44,-7.40000000000001
"RB","MIKETOLBERT",96.5,"Mike Tolbert*+","16","CAR",131,28,13,0,0,0,0,0,101,361,3.57,5,27,184,6.81,2,97,NA,39,NA,0,0,0,36.1,30,18.4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,191,40,-7.60000000000001
"WR","RUEBENRANDLE",97.1,"Rueben Randle","16","NYG",135,22,3,0,0,0,0,0,0,0,NA,0,41,611,14.9,6,95,NA,47,NA,0,0,0,0,0,61.1,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,189,45,-7.60000000000001
"WR","CECILSHORTS",95.7,"Cecil Shorts","13","JAX",134,26,13,0,0,0,0,0,0,0,NA,0,66,777,11.77,3,96,NA,46,NA,0,0,0,0,0,77.7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,192,46,-9
"WR","KENNYSTILLS",95.1,"Kenny Stills","16","NOR",136,21,10,0,0,0,0,0,3,10,3.33,0,32,641,20.03,5,95,NA,48,NA,0,0,0,1,0,64.1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,193,47,-9.59999999999999
"RB","MONTEEBALL",94.4,"Montee Ball","16","DEN",145,23,0,0,0,0,0,0,120,559,4.66,4,20,145,7.25,0,88,NA,42,NA,0,0,0,55.9,24,14.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,195,41,-9.7
"WR","BRANDONLAFELL",94.2,"Brandon LaFell","16","CAR",138,27,16,0,0,0,0,0,2,15,7.5,0,49,627,12.8,5,94,NA,49,NA,0,0,0,1.5,0,62.7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,196,48,-10.5
"WR","MARLONBROWN",94.2,"Marlon Brown","14","BAL",133,22,12,0,0,0,0,0,1,-2,-2,0,49,524,10.69,7,96,NA,45,NA,0,0,0,-0.2,0,52.4,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,196,48,-10.5
"TE","MARTELLUSBENNETT",105.9,"Martellus Bennett","16","CHI",63,26,15,0,0,0,0,0,0,0,NA,0,65,759,11.68,5,104,11,10,63,0,0,0,0,0,75.9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,169,10,-11.7
"WR","DEANDREHOPKINS",92.2,"DeAndre Hopkins","16","HOU",141,21,16,0,0,0,0,0,0,0,NA,0,52,802,15.42,2,90,NA,50,NA,0,0,0,0,0,80.2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,199,50,-12.5
"RB","JACQUIZZRODGERS",91.3,"Jacquizz Rodgers","15","ATL",142,23,4,0,0,0,0,0,96,332,3.46,2,52,341,6.56,2,89,NA,41,NA,0,0,0,33.2,12,34.1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,202,42,-12.8
"WR","HAKEEMNICKS",89.6,"Hakeem Nicks","15","NYG",139,25,15,0,0,0,0,0,0,0,NA,0,56,896,16,0,90,NA,51,NA,0,0,0,0,0,89.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,205,51,-15.1
"WR","RODDYWHITE",89.1,"Roddy White","13","ATL",149,32,13,0,0,0,0,0,0,0,NA,0,63,711,11.29,3,87,NA,54,NA,0,0,0,0,0,71.1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,206,52,-15.6
"WR","TEDGINN",88.5,"Ted Ginn","16","CAR",144,28,2,0,0,0,0,0,4,29,7.25,0,36,556,15.44,5,89,NA,52,NA,0,0,0,2.9,0,55.6,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,207,53,-16.2
"RB","SHANEVEREEN",87.5,"Shane Vereen","8","NWE",146,24,1,0,0,0,0,0,44,208,4.73,1,47,427,9.09,3,88,NA,43,NA,0,0,0,20.8,6,42.7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,208,43,-16.6
"K","JUSTINTUCKER",159,NA,NA,"BAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,10,6,3,26,0,66,40,30,-3,26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,71,3,-17
"WR","TIMWRIGHT",87.3,"Tim Wright","16","TAM",148,23,8,0,0,0,0,0,1,2,2,0,54,571,10.57,5,87,NA,53,NA,0,0,0,0.2,0,57.1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,209,54,-17.4
"WR","TAVONAUSTIN",86.9,"Tavon Austin","13","STL",152,22,3,0,1,0,0,0,9,151,16.78,1,40,418,10.45,4,85,NA,56,NA,0,0,0,15.1,6,41.8,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,210,55,-17.8
"K","STEVENHAUSCHKA",158,NA,NA,"SEA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,11,3,2,44,0,57,44,15,-2,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,72,4,-18
