"name","player","pos","team","overallRank","projections","projectedPts_cbs1","projectedPts_cbs2","projectedPts_espn","projectedPts_ffn","projectedPts_fp","projectedPts_fs","projectedPts_fftoday","projectedPts_fbg1","projectedPts_fbg2","projectedPts_fbg3","projectedPts_fbg4","projectedPts_nfl","projectedPts_yahoo","passYdsMedian","passTdsMedian","passIntMedian","rushYdsMedian","rushTdsMedian","recMedian","recYdsMedian","recTdsMedian","twoPtsMedian","fumblesMedian","projectedPtsMean","projectedPtsMedian","weeklySD","weeklyVariability","ydsPerRec","totalTds"
"ROBERTHOUSLER","Robert Housler","TE","ARI",221,65.5125,NA,NA,NA,NA,58.35,44.25,96,NA,NA,NA,NA,NA,NA,0,0,0,0,0,37.375,408.9,2.4,NA,0,66.2,65.5125,3.02153686084291,6.79523594941884,10.9404682274247,2.4
"EARLBENNETT","Earl Bennett","WR","CLE",222,64.6625,60.625,NA,NA,NA,45.475,NA,NA,NA,NA,48.875,NA,89.25,76.325,0,0,0,0,0,27.5479500609889,384.5,2.75,0.05,0,45.7678571428571,64.6625,3.06186219911616,6.95406540094017,13.9574813787868,2.75
"MARTAVISBRYANT","Martavis Bryant","WR","PIT",223,64.3908512576318,87.875,70.75,59.5,NA,67.8375,85.875,41.75,41.375,61.125,68.875,64.625,45,72.875,0,0,0,0,0,26.0000300494493,377.525,2.8500377096053,0.05,0,63.9885416666667,64.3908512576318,3.02051725490829,6.85263037909251,14.5201755260277,2.8500377096053
"MATTCASSEL","Matt Cassel","QB","MIN",224,64.3595632303704,39.76,34.94,104.28,NA,65.646,81,117.9,48.04,48.2,51,53.5,139.92,NA,1216.5,7.4999384243395,5.50006348899585,52,0,0,0,0,0,1,69.6532727272727,64.3595632303704,4.48750178460258,10.9711764196291,NA,7.4999384243395
"ANDREHOLMES","Andre Holmes","WR","OAK",225,64.2185891765333,NA,41.75,49,NA,46.4,102.775,69.375,87.65,103.375,53.325,61.75,77,16.5,0,0,0,0,0,27.8000265290494,393.75,2.49997319608889,0,0,64.4545454545455,64.2185891765333,2.84892801770714,6.38034576564086,14.1636555486216,2.49997319608889
"CHARLESSIMS","Charles Sims","RB","TB",226,63.693418401332,95.275,92.275,43.7,NA,64.975,41.2,10.2,61.775,83.25,37.125,32.25,87.275,80.05,0,0,0,283.873063686631,2.00002337249409,19.0000268304103,155.25,1.14995363295073,0,1,59.5291666666667,63.693418401332,3.49884626689767,8.23245338772963,8.17104109303235,3.14997700544482
"ACESANDERS","Ace Sanders","WR","JAC",227,63.3254374847648,67.125,54.25,60.975,NA,65.3625,70.175,80.625,53.75,64.25,73.825,45.75,99.025,30.55,0,0,0,9.41062484764781,0,42.65,425.875,1.525,0,0,63.8927083333333,63.3254374847648,2.4492293392879,5.30663400129833,9.98534583821805,1.525
"MOHAMEDSANU","Mohamed Sanu","WR","CIN",228,62.3189776754793,73.75,54.5,59.525,NA,62.025,80.9,54.625,46.475,40.625,61.3,32.625,82.95,66.945,0,0,0,14.9429163966896,0,32.9999536078453,370.2,2.49994767263506,0,0.15,59.3349166666667,62.3189776754793,3.18444925568897,7.42398276233966,11.2181975889805,2.49994767263506
"JERMAINEGRESHAM","Jermaine Gresham","TE","CIN",229,62.0725364950573,81.875,59.25,58.5,NA,64.3375,97.375,60.5,62.25,68,64.375,61.75,85.875,60.275,0,0,0,0,0,37,394.577441274391,3.0000513659805,0,1.74998395337486,66.121875,62.0725364950573,3.29419930942563,7.74521831775849,10.6642551695781,3.0000513659805
"BRANDONGIBSON","Brandon Gibson","WR","MIA",230,61.5565470772819,77.25,81.125,NA,NA,73.475,52.625,55.75,47.625,42.625,44.625,38.25,91,83.925,0,0,0,0,0,29.7499770200829,385.25,2.20004951288032,0.1,0,62.6659090909091,61.5565470772819,3.04786229834267,7.08163092161199,12.9495898346387,2.20004951288032
"JERMICHAELFINLEY","Jermichael Finley","TE",NA,231,60.78125,68.75,NA,51.125,NA,53.175,NA,57.25,57.875,71.75,NA,NA,68.125,NA,0,0,0,0,0,27.99995972379,342.25,3,0,0,61.15,60.78125,3.1697588696973,7.46536432841553,12.2232318680519,3
"JAMESSTARKS","James Starks","RB","GB",232,60.7230217988805,86.9,56.25,66.95,NA,66.785,82.75,58.25,55.675,63.375,47.625,49.5,101.775,51.675,0,0,0,363.422280001824,2.49992396644969,11.7000595526753,94.25,0,0,0.8,64.7258333333333,60.7230217988805,2.98053430365437,6.93746290776808,8.05551455321006,2.49992396644969
"MARCELREECE","Marcel Reece","RB","OAK",233,60.5642607880515,64.575,60.45,77.35,NA,69.0075,60.95,80.15,47.25,65.5,37.45,34.75,55.875,74,0,0,0,155.925,1.00001607063739,27.5,244.575,1.39996489403786,0,0,60.5339583333333,60.5642607880515,3.1342103131093,7.37725962184861,8.89363636363636,2.39998096467525
"OWENDANIELS","Owen Daniels","TE","BAL",234,60.5625226252418,68.5,59.375,60.625,NA,58.5875,60.125,40.5,63.875,80.5,66.625,43.875,76.25,41.125,0,0,0,0,0,33.5,364.5,2.50000377087364,0,0,59.696875,60.5625226252418,2.98427339123282,6.95657821258271,10.8805970149254,2.50000377087364
"ANDREWQUARLESS","Andrew Quarless","TE","GB",235,59.5497357813163,75.375,44.5,60.375,NA,53.9125,68.625,29.375,53.375,47.375,59.625,67.125,98.875,65.2,0,0,0,0,0,29.5,342,2.79995596355271,0,0,60.2364583333333,59.5497357813163,3.02910243297965,7.13679164051809,11.5932203389831,2.79995596355271
"STEPHENHILL","Stephen Hill","WR","NYJ",236,59.0684222715646,63.625,48.25,NA,NA,44.8625,64.425,56.5,76.75,37.875,45.375,67.625,76.875,NA,0,0,0,0,0,26.5000003855217,376.549985150048,1.99994568796811,0,0,52.6127525252525,59.0684222715646,2.57917731518413,5.90000289091886,14.2094331951699,1.99994568796811
"CARLOSHYDE","Carlos Hyde","RB","SF",237,57.7851082155711,95.65,72.1,50.625,NA,67.955,65.025,40.525,62.575,82,53.375,0.5,78.45,35.6125,0,0,0,351.75,3.15108571713364,6.54990962703196,47.6292603822241,0,0,0.750021211669583,57.699375,57.7851082155711,2.9676901097862,7.05924454414626,7.27174313759303,3.15108571713364
"COLEBEASLEY","Cole Beasley","WR","DAL",238,57.28125,82,49.75,64.875,NA,60.925,72.85,NA,37.5,13.125,51,37.25,71,67.1,0,0,0,0,0,31.5,362.25,2,0,0,54.9224747474748,57.28125,2.86923247470811,6.81000605123437,11.5,2
"SANTONIOHOLMES","Santonio Holmes","WR",NA,239,57.1501812903346,NA,NA,80.125,NA,80.125,NA,NA,NA,36,9.875,NA,75.25,NA,0,0,0,0,0,23.1161027799824,368.500060417274,2.09794562302924,0,0.5,55.375,57.1501812903346,2.98055632377365,7.12946032581677,15.9412710665216,2.09794562302924
"JERRELJERNIGAN","Jerrel Jernigan","WR","NYG",240,56.5809210526316,93.25,31.25,68.85,NA,55.55,63.1,18.25,55.25,41.875,65.5,1.25,86.35,47.865,0,0,0,12.9967105263158,0,23.199953957393,322.25,2.5,0,0,52.5731666666667,56.5809210526316,2.9701571436218,7.13085771386034,13.8901137731487,2.5
"ROBHOUSLER","Rob Housler","TE","ARI",241,56.5001525170406,66,31.5,49.5,NA,NA,NA,NA,56.5,41.625,64.875,63,79,44.525,0,0,0,0,0,30,356,2.00002541950676,0,0,55.0861111111111,56.5001525170406,2.97801894007066,7.157259575011,11.8666666666667,2.00002541950676
"JORDANTODMAN","Jordan Todman","RB","JAC",242,56.1100856086008,71.7,40.8,79,NA,51.14,54.375,16.95,53.325,57.75,53.525,55.5,61.575,37.8,0,0,0,272.35,2,16,116.495837758985,0.99993117244392,0,1.2288270486453,51.5866666666667,56.1100856086008,3.122368577336,7.58330919087097,7.28098985993658,2.99993117244392
"JACOBYJONES","Jacoby Jones","WR","BAL",243,55.8818122760031,67.625,56.75,NA,NA,64.4875,55,71.375,28.8,16.25,46.9,18.75,84.075,62.955,0,0,0,11.0056227600314,0,24.5,342.25,2,0,0,51.9188636363636,55.8818122760031,2.88581608850342,6.93172422344317,13.969387755102,2
"KADEEMCAREY","Ka'Deem Carey","RB","CHI",244,55.8658333221698,72.65,41.125,70.65,NA,58.7175,51.575,55.275,41.4,35.875,50.2,66.875,110.4,43.2875,0,0,0,295.75,2,12,96.325,0.750045326196423,0,0.750021211669583,57.1691666666667,55.8658333221698,2.93407298403297,7.0680081393497,8.02708333333333,2.75004532619642
"MARQUESSWILSON","Marquess Wilson","WR","CHI",245,55.0627825321284,89.25,70.375,NA,NA,58.4625,54.05,52.875,48,83.375,29.625,1.875,NA,44.05,0,0,0,0,0,24.4999370770703,320.500013579774,2.50004680577612,0,0,48.2985606060606,55.0627825321284,2.91341698876641,7.05318076247006,13.0816668047582,2.50004680577612
"AUSTINPETTIS","Austin Pettis","WR","STL",246,54.9686544293158,65.25,61.875,NA,NA,49.2625,75.625,55.625,28.5,12.5,41.625,46.625,84,NA,0,0,0,0,0,27.0000001136274,319.749919551316,2.49998574756689,0,0,47.3534090909091,54.9686544293158,2.96921967399851,7.21483900008491,11.8425895631731,2.49998574756689
"JASONAVANT","Jason Avant","WR","CAR",247,54.8202061250411,87.5,41.125,57.125,NA,56.7375,33.25,36.625,54.875,11.25,73.75,74.25,76.375,60.1,0,0,0,0,0,28.000026179333,353.775,2.04995017046939,0,0.567123299258417,54.796875,54.8202061250411,3.06967394398472,7.50472312649326,12.6348096153254,2.04995017046939
"CODYLATIMER","Cody Latimer","WR","DEN",248,54.469793297558,66.125,50.5,NA,NA,35.7125,39.125,3.625,64.375,44.5,64.625,64.625,74.375,53.225,0,0,0,0,0,23.9999180046481,315.761381061356,2.49993677748142,0,0,46.434375,54.469793297558,2.87770715210631,6.98482244630009,13.1567691606364,2.49993677748142
"AUSTINCOLLIE","Austin Collie","WR",NA,249,54.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.375,NA,0,0,0,0,0,NA,339,2,0,0,54.375,54.375,2.77802748701643,6.71017924664052,NA,2
"BILALPOWELL","Bilal Powell","RB","NYJ",250,53.4985141298148,65.4,43.625,45.575,NA,54.4875,73.675,63.325,49.475,7.875,39.2,40.75,72.9,42.35,0,0,0,228.80496031568,1.49996346559322,20.7499868333337,141.75,0.64991455078125,0,0,49.8114583333333,53.4985141298148,2.63148734244849,6.34602245832354,6.83132963594397,2.14987801637447
"GREGLITTLE","Greg Little","WR","OAK",251,53.431245940308,81.25,57.625,72,NA,70.225,46.625,NA,42.75,6.25,28.5,15.625,91.625,46.525,0,0,0,0,0,24,336.25,1.89999932338466,0,0,50.7727272727273,53.431245940308,2.57763384701792,6.19850464808221,14.0104166666667,1.89999932338466
"BRANDONPETTIGREW","Brandon Pettigrew","TE","DET",252,52.815625,70.875,NA,50.125,NA,51.3375,55.125,73.625,41.125,33.5,39.375,47,65.125,74.8,0,0,0,0,0,29.499954450692,326.525,2.5,0,1,53.5829545454545,52.815625,3.0231071517203,7.48172819875488,11.0686611583002,2.5
"DAVANTEADAMS","Davante Adams","WR","GB",253,52.5850223338216,100.5,87.625,53.75,NA,70.6875,52.925,23.5,45.125,51.75,51.375,17.5,76.25,40.75,0,0,0,0,0,23.5,324.678682700579,2.50003116604153,0,1,54.933125,52.5850223338216,3.15470153758027,7.86341563757592,13.8161141574715,2.50003116604153
"JARVISLANDRY","Jarvis Landry","WR","MIA",254,51.9248704383953,68.875,56.125,71.5,NA,53.8,89.875,13,47.275,51.375,48.7,74,32.75,29.525,0,0,0,0,0,28.4999894735999,333.8,1.99997840639922,0,0.6,52.6516666666667,51.9248704383953,2.59171388981666,6.31894171159077,11.7122850276561,1.99997840639922
"TIQUANUNDERWOOD","Tiquan Underwood","WR","CAR",255,51.484903429161,57,51.875,NA,NA,41.6375,87.85,44.875,56.25,52.875,32.75,2.5,75,31.425,0,0,0,0,0,21.5000134199344,315.879409729599,1.99999620216019,0,0,44.2214583333333,51.484903429161,2.56490422440184,6.26733988309692,14.6920563982868,1.99999620216019
"JAMESWHITE","James White","RB","NE",256,51.2531242699098,91.875,78.5,NA,NA,53.3325,60.3,11.1,42.325,50.625,38.225,26.5,NA,31.0875,0,0,0,244.099947928318,2.00002785804647,11.4999513039136,80.3436986303927,0.8,0,0,43.89,51.2531242699098,2.97101963737674,7.41949133401871,6.98643816022513,2.80002785804647
"VINCENTBROWN","Vincent Brown","WR","SD",257,50.6876836575304,66,62.125,NA,NA,44.9125,33.125,32.375,64.875,35.375,67.75,62.25,77.75,10.775,0,0,0,0,0,27.4999448755542,333.499971832915,1.50003119640268,0,0,46.4427083333333,50.6876836575304,2.48279452640224,6.07973894623968,12.1272960124868,1.50003119640268
"KENBRELLTHOMPKINS","Kenbrell Thompkins","WR","NE",258,50.5233952020292,NA,25.125,85.25,NA,57.4125,63.125,NA,17.375,13.125,45.25,43,85.625,NA,0,0,0,0,0,18.7433751758304,284.55,2.49244086700487,0,0,48.3652777777778,50.5233952020292,2.88932458708999,7.22942839156199,15.1813639395602,2.49244086700487
"LANCEKENDRICKS","Lance Kendricks","TE","STL",259,50.21890625,51,49.375,NA,NA,39.6625,67,47.75,52.625,53,49.5,32.625,56.875,49.45,0,0,0,0,0,27.0000193526467,281.75,2.50002604166667,0,0,49.8511363636364,50.21890625,2.81610933720537,7.04031848556659,10.4351777056182,2.50002604166667
"KRISDURHAM","Kris Durham","WR","DET",260,50.1173960628033,77.375,27.5,NA,NA,39.4625,70.825,40,43.125,6.25,48,46.625,89.75,42.25,0,0,0,0,0,22.9999902737654,304.94203863796,1.99994020550972,0,0,43.966875,50.1173960628033,2.62658389419701,6.51389784039472,13.2583551126884,1.99994020550972
"JERMAINEKEARSE","Jermaine Kearse","WR","SEA",261,48.7940101582572,45.25,70.75,NA,NA,43.475,82.85,43.375,47.75,59.625,24.25,15.375,106.875,34.525,0,0,0,0,0,20.0000186305449,294.352008492504,2.0000015161157,0,0,47.5433333333333,48.7940101582572,2.92875743581923,7.43299442103743,14.7175867147922,2.0000015161157
"RYANGRIFFIN","Ryan Griffin","TE","HOU",262,48.6877724613755,62.375,NA,73,NA,43.1375,76.125,22.875,22.75,74.25,35.25,42,51.125,38.25,0,0,0,0,0,26,293.5,2.00004541022925,0,0,49.1288636363636,48.6877724613755,2.8794525775188,7.30033512811057,11.2884615384615,2.00004541022925
"TIMWRIGHT","Tim Wright","TE","TB",263,48.3049526286511,NA,NA,NA,NA,53.5125,38.7,29.25,52.75,49.5,52.125,53.25,NA,40.575,0,0,0,1,0,27.6182455998699,293.5,1.91957543810851,0,0,46.1578125,48.3049526286511,2.54812621218879,6.39108428409004,10.6270327323537,1.91957543810851
"BRIANHOYER","Brian Hoyer","QB","CLE",264,48.1384619830518,32.56,23.68,38.8,NA,46.192,14.8,116.8,68.26,54.1,58.5,47.5,88.9,NA,1028.15,6.49996667212715,5.79682749973153,30.4999622828159,0,0,0,0,0,1.54897281151462,51.5174545454545,48.1384619830518,4.72323740750315,12.5041414895082,NA,6.49996667212715
"DAVIDNELSON","David Nelson","WR","NYJ",265,48.1250009350779,63.375,NA,NA,NA,30.625,50.075,NA,NA,32.875,NA,NA,45.375,59.45,0,0,0,0,0,26.0961871886289,313.000075192879,1.499998589328,0,0,35.189375,48.1250009350779,2.46822009662578,6.17650726506655,11.9940921993871,1.499998589328
"RONNIEHILLMAN","Ronnie Hillman","RB","DEN",266,47.3412057044234,64.925,24.6,33.55,NA,46.2075,52.775,72.2,46.8,31.375,48.5,30,52.525,40.1,0,0,0,238,1.50003812506319,13.000007618768,110.325,0.750013304029022,0,1.24990929004331,43.4714583333333,47.3412057044234,2.6813936279617,6.81685187183031,8.4865334879285,2.25005142909221
"JEFFCUMBERLAND","Jeff Cumberland","TE","NYJ",267,46.7844352099319,76.25,50.375,NA,NA,40.7625,67.875,13.875,39.5,47.375,44.625,42.625,57.125,46.175,0,0,0,0,0,23.0000136951062,278.275,2.00001003498866,0,0,47.8238636363636,46.7844352099319,2.92324937508562,7.52549274578502,12.098905839313,2.00001003498866
"AJJENKINS","A.J. Jenkins","WR","KC",268,46.4087972383509,69,NA,53.6,NA,46.225,40.875,46.875,24.925,9.375,31.025,34.125,68.175,65.51,0,0,0,7.04996853531653,0,19,293.630878461121,1.49999009619654,0,0,44.461,46.4087972383509,2.49086998721567,6.33226640621398,15.4542567611116,1.49999009619654
"BRANDONBOLDEN","Brandon Bolden","RB","NE",269,46.0154927598589,73.825,31.1,46.5,NA,56.1975,38.625,NA,21.85,63.625,28.7,64.25,50.2,43.9875,0,0,0,246.15,2.13966545997648,9.80000460544159,68.5,0,0,0,47.1236363636364,46.0154927598589,2.76007011543925,7.10886354242376,6.98979263356309,2.13966545997648
"JARIUSWRIGHT","Jarius Wright","WR","MIN",270,45.6003420078205,55.125,34.25,NA,NA,35.7375,88.3,9.5,48,75.125,59.5,23.5,64.5,14.275,0,0,0,0,0,20.55,292.8,1.50005700130342,0,0,46.3223484848485,45.6003420078205,2.54847539886945,6.5373578958511,14.2481751824818,1.50005700130342
"ANDREWILLIAMS","Andre Williams","RB","NYG",271,45.4375652267852,NA,62.375,40.625,NA,61.625,19.5,26.075,54.6,35.25,53.1,72.125,44.175,45.5875,0,0,0,291.25,2.50003394274915,5.46202776871743,34.5000467798262,0,0,1.00004809239601,44.9888636363636,45.4375652267852,2.81724827428097,7.3003718955227,6.31634408331237,2.50003394274915
"STEDMANBAILEY","Stedman Bailey","WR","STL",272,45.4374541060412,NA,NA,NA,NA,44,25.425,NA,49.725,99.625,48.875,14.75,NA,47.9,0,0,0,6.50002811050146,0,20,281.5,1.59999188249851,0,0,47.0714285714286,45.4374541060412,2.32604218402531,5.92188393396247,14.075,1.59999188249851
"LATAVIUSMURRAY","Latavius Murray","RB","OAK",273,45.2724781275165,67.875,37.95,65.55,NA,56.38,29,NA,32.55,65.5,41,30.375,48.3,14.8275,0,0,0,239.7,1.74998287077873,8.40003383695015,70.25,0.336888483807358,0,0,44.2097727272727,45.2724781275165,2.37072267997152,6.05613546734016,8.36306154994086,2.08687135458609
"BRANDONBOSTICK","Brandon Bostick","TE","GB",274,45.0721427619258,NA,78.875,53.75,NA,57.3375,71.125,NA,29.625,23.5,NA,43.625,NA,24.375,0,0,0,0,0,22.75,276.575,2.05004462698763,0,0.6,47.1390625,45.0721427619258,2.81710933817414,7.319612756614,12.1571428571429,2.05004462698763
"KENDALLHUNTER","Kendall Hunter","RB","SF",275,44.9473044978184,48.225,44.225,50,NA,49.635,44.125,68.5,55.45,36.75,35.125,35.625,83.95,36.8125,0,0,0,296,1.99998504942332,7.00002110304024,56.7773451678766,0,0,1.24992464823537,47.5352083333333,44.9473044978184,2.46361305778854,6.33428651463799,8.11102485722752,1.99998504942332
"ANTHONYFASANO","Anthony Fasano","TE","KC",276,44.6502026933786,65,65.25,NA,NA,47.2,71.5,40.625,22.25,28.5,25.25,NA,53.75,34.7,0,0,0,0,0,25.0140935588106,254.000071200995,2.15003229887571,0,0,41.2295454545455,44.6502026933786,2.87089946167573,7.49323335105212,10.1542784512185,2.15003229887571
"JUNIORHEMINGWAY","Junior Hemingway","WR","KC",277,44.6061907219368,69.5,63.75,NA,NA,64.4,31,56.5,44.25,44.25,33.5,13.5,41.25,42.25,0,0,0,0,0,22.500046859679,258.452024950919,2.04994793384531,0,0,45.5590909090909,44.6061907219368,2.73591155435291,7.11677501949693,11.4867327416138,2.04994793384531
"BRIANQUICK","Brian Quick","WR","STL",278,44.6029145624127,64.625,79.375,NA,NA,67.5875,61.125,53.125,13.875,24.75,28.625,23.5,51.875,12.7625,0,0,0,0,0,19.4999775578252,260.825,1.99996492706879,0,0,43.7477272727273,44.6029145624127,2.53949324634912,6.56573341037014,13.3756564194266,1.99996492706879
"BENJARVUSGREENELLIS","BenJarvus Green-Ellis","RB","CIN",279,44.5484945188716,54.975,38.85,38.75,NA,45.9125,45,53.075,23.225,20.625,55.325,53.125,90.45,NA,0,0,0,304,2.41048401356872,3.49998442150295,21.4848072586807,0,0,1.00000348995859,45.7375,44.5484945188716,2.7295120658815,7.10191532723099,6.13854368227582,2.41048401356872
"TRAVARISCADET","Travaris Cadet","RB","NO",280,44.52907247225,75.325,81.825,12.375,NA,62.4725,51.375,NA,26.575,23.5,28.5,0.5,NA,11.2825,0,0,0,107.85,0.900065865135257,21.3449744644376,154.750043068617,1.4999869829769,0,0,37.313,44.52907247225,2.6317423502443,6.82858310627231,7.24995212931466,2.40005284811216
"JOHNBROWN","John Brown","WR","ARI",281,44.1956048463322,64.75,57,NA,NA,51.1625,46.625,22,39.725,85.25,30.25,7.5,NA,26.415,0,0,0,10.7077921100936,0,19.5,273,1.49997093922047,0,0,43.15,44.1956048463322,2.43521164433154,6.29496419841504,14,1.49997093922047
"MARQUISEGOODWIN","Marquise Goodwin","WR","BUF",282,44.1369601263772,73.75,62.625,NA,NA,50.0625,42.925,48.75,30.425,28,30.125,31,82.05,35.835,0,0,0,13.9999544806845,0,18.5000714510234,285.234488957593,1.50003138437411,0,0.639178249211694,42.441625,44.1369601263772,2.48587381989346,6.44029019713548,15.4180209364442,1.50003138437411
"JOHNCARLSON","John Carlson","TE","ARI",283,43.6873328301724,NA,66.5,NA,NA,36.1625,29.75,28.375,34.375,36,41.25,68.625,53,48.025,0,0,0,0,0,23,277.5,1.49997213836206,0,0,43.54625,43.6873328301724,2.58036702849535,6.72962508373724,12.0652173913043,1.49997213836206
"DAVIDAUSBERRY","David Ausberry","TE","OAK",284,43.2182548914942,NA,32.625,NA,NA,28.25,88.75,NA,52.125,56.75,38.875,5,NA,38.45,0,0,0,0,0,22.625,249.75,1.9999174819157,0,0,42.528125,43.2182548914942,2.49203501876241,6.50693417043074,11.0386740331492,1.9999174819157
"JERICKMCKINNON","Jerick McKinnon","RB","MIN",285,43.0749975205974,74.775,61.8,38.175,NA,52.5525,3.575,22.725,38.65,24,37.2,34.875,NA,49,0,0,0,175.5,1.04999958676624,14.9999260431942,120.5,0.94375,0,0.5,39.1025,43.0749975205974,2.58069091332879,6.76342911998961,8.03337294150684,1.99374958676624
"GAVINESCOBAR","Gavin Escobar","TE","DAL",286,42.7501509206102,54,NA,NA,NA,40.9875,31.375,79.125,39.25,64,30.375,32,51.5,39.75,0,0,0,0,0,20.4,246,2.00002515343503,0,0,46.17625,42.7501509206102,2.89125209124859,7.65242203837952,12.0588235294118,2.00002515343503
"BENJAMINWATSON","Benjamin Watson","TE","NO",287,42.55,NA,NA,NA,NA,36.525,NA,NA,NA,NA,NA,NA,NA,48.575,0,0,0,0,0,19.6,249.2,1.95,0,0.1,42.55,42.55,2.50631072507771,6.58289587723134,12.7142857142857,1.95
"JONATHANDWYER","Jonathan Dwyer","RB","ARI",288,42.2382033513595,43.275,22.75,70.175,NA,36.6375,31.625,16.975,46.75,48,50.275,49.125,41.6,28.1,0,0,0,258.75,1.99991468316577,6.94999703027209,50.25,0,0,0.639178249211694,39.765625,42.2382033513595,2.31826354094735,6.07192048049407,7.23021891680329,1.99991468316577
"ROBERTMEACHEM","Robert Meachem","WR","NO",289,42.1721726016592,69.375,39.625,NA,NA,54.5,50.375,NA,23.275,NA,18.45,23.5,55.75,43.905,0,0,0,5.46910672630023,0,13.5,261.000044539707,1.50004272692763,0,0,37.8775,42.1721726016592,2.51824554608021,6.6366862726936,19.3333366325709,1.50004272692763
"CHRISPOLK","Chris Polk","RB","PHI",290,42.0772784804995,69.425,37.675,35.55,NA,48.66,43,50.1,40.85,68.625,29.3,29.125,44.675,34.6875,0,0,0,250.65,1.9999776960825,7.75000013959459,56.8992984320357,0,0,0.7,43.8310416666667,42.0772784804995,2.43844889200478,6.41784708500906,7.34184482672953,1.9999776960825
"VICKBALLARD","Vick Ballard","RB","IND",291,41.8132922514568,52.05,46.35,49.225,NA,41.075,64.25,11.55,28.2,12,23.075,1.25,81.95,65.15,0,0,0,251.490111967654,2.00000395804941,7.19996759255527,58.915008469592,0,0,0.900039584101369,38.6020833333333,41.8132922514568,2.82075226292091,7.5049039097385,8.18267689572794,2.00000395804941
"BRANDONMYERS","Brandon Myers","TE","TB",292,41.7372712490243,NA,46.875,NA,NA,39.05,46.375,55,44.125,23.5,41.75,14.75,74.5,29.85,0,0,0,0,0,22.725,247.5,1.79996187483739,0,0,41.5775,41.7372712490243,2.48068164859393,6.55463222414951,10.8910891089109,1.79996187483739
