"name","player","pos","team","overallRank","projections","projectedPts_accu","projectedPts_cbs1","projectedPts_cbs2","projectedPts_eds","projectedPts_espn","projectedPts_ffn","projectedPts_fp","projectedPts_fs","projectedPts_fftoday","projectedPts_fbg1","projectedPts_fbg2","projectedPts_fbg3","projectedPts_fbg4","projectedPts_fox","projectedPts_nfl","projectedPts_nf","projectedPts_wf","projectedPts_yahoo","passAttMedian","passCompMedian","passIncompMedian","rushAttMedian","projectedPtsMean","projectedPtsMedian","pick","sdPts","sdPick","risk"
"STORMJOHNSON","Storm Johnson","RB","JAC",397,20.2250566474237,NA,35.9,11.075,22.9,16.5,NA,21.89,6.025,NA,11.55,19.625,27.575,NA,NA,NA,NA,NA,15.09,0,0,0,30,18.753,20.2250566474237,179.5,8.76191575956867,24.5,4.00936137726764
"CHARLESSIMS","Charles Sims","RB","TB",398,20.0513027669032,NA,46.4,NA,19.55,11,NA,29.175,17.65,-3,-3,13.625,7.175,8.875,NA,45.35,-3,NA,16.15,0,0,0,19.9708703989151,19.8572727272727,20.0513027669032,228.7,16.3719125098679,102,7.68479285997902
"CHRISHOGAN","Chris Hogan","WR","BUF",399,19.734375,NA,NA,49,12.75,NA,NA,31.0625,5.75,NA,NA,NA,19.125,6.25,3.375,NA,NA,NA,37.65,NA,0,NA,0,20.5753125,19.734375,NA,16.8763014544434,NA,5.02275992693795
"DIONSIMS","Dion Sims","TE","MIA",400,19.6904748380154,7.735,NA,NA,18.94,-0.06,NA,20.5,15,-0.06,23.94,23.44,18.315,19.065,NA,NA,-0.06,NA,18.95,NA,0,NA,0,18.365,19.6904748380154,NA,9.3235228235313,NA,3.6400948602006
"DEMETRIUSHARRIS","Demetrius Harris","TE","KC",401,19.5749962853198,NA,NA,NA,NA,NA,NA,15.95,NA,19,11.25,21,26.75,14.75,NA,NA,NA,NA,NA,NA,0,NA,0,15.5285714285714,19.5749962853198,NA,5.41864066594812,NA,2.92523951849649
"DIONLEWIS","Dion Lewis","RB",NA,402,19.5495295412691,19.86,25.75,NA,NA,NA,NA,14.0975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,24.2,7.3196875,19.5495295412691,NA,5.82636625608106,NA,2.99988064831649
"SILASREDD","Silas Redd","RB","WAS",403,19.2754399908848,NA,NA,34.875,NA,NA,NA,NA,8.65,9.275,NA,22.5,23.775,15.625,NA,NA,NA,NA,17.1975,0,0,0,25.0000548217559,16.3621875,19.2754399908848,NA,9.15815085502163,NA,3.60982069819351
"SEYIAJIROTUTU","Seyi Ajirotutu","WR","SD",404,19.2530694869194,NA,NA,11.375,NA,NA,NA,15.3,15.75,19.875,13.5,NA,23,12.5,35.125,NA,NA,NA,NA,NA,0,NA,0,14.6425,19.2530694869194,NA,7.81746485098773,NA,3.36438523744077
"VANCEMCDONALD","Vance McDonald","TE","SF",405,19.2033476440303,1.185,50.875,NA,32.625,NA,NA,24.9875,13.5,10.75,26.625,5,17.375,5.625,NA,NA,NA,NA,17.2,NA,0,NA,0,18.6977727272727,19.2033476440303,NA,14.4607859438426,NA,4.58055857590131
"GARYBARNIDGE","Gary Barnidge","TE","CLE",406,19.0249761030611,NA,NA,NA,NA,NA,NA,16.625,15.625,9.625,11.125,26.625,12.25,11,30.875,NA,NA,NA,26.5,NA,0,NA,0,15.965,19.0249761030611,NA,8.0550137509366,NA,3.4078726189267
"MIKETHOMAS","Mike Thomas","WR","HOU",407,18.6927479217586,16.11,NA,NA,NA,NA,NA,22.7125,NA,NA,NA,NA,21.75,NA,6.125,NA,NA,NA,NA,NA,NA,NA,0,10.78125,18.6927479217586,NA,7.61202458148728,NA,3.32677588890555
"BRANDONTATE","Brandon Tate","WR","CIN",408,18.4876691662564,10.035,3,3,3,3,3,8.1625,5.875,26.625,19.75,7.75,12.25,12.375,53.875,3,3,NA,10.4875,NA,0,NA,0,15.8806111111111,18.4876691662564,NA,12.8850996455921,NA,4.29210229945083
"JIMDRAY","Jim Dray","TE","CLE",409,18.3858680316083,13.37,NA,NA,18.405,-0.345,NA,20.8375,22.85,-0.345,-0.345,2.155,4.405,11.53,NA,43.875,-0.345,NA,NA,NA,0,NA,3,17.4896875,18.3858680316083,NA,13.5307572798527,NA,4.41030095183959
"ANTONESMITH","Antone Smith","RB","ATL",410,18.0752477179172,NA,4.525,37.1,NA,NA,NA,7.51,31.65,NA,22.45,31.25,9.075,5.75,14.975,NA,NA,NA,NA,0,0,0,20.0499963896345,15.8285,18.0752477179172,NA,12.6313194030201,NA,4.24564349360203
"FRANKIEHAMMOND","Frankie Hammond","WR","KC",411,17.885942302755,NA,NA,14.375,32.4,-0.6,NA,NA,7,23.525,26.4,9.4,-0.6,1.025,NA,NA,-0.6,NA,25.9,NA,0,NA,0,17.128125,17.885942302755,NA,12.5704577916204,NA,4.23450173662755
"BRICEBUTLER","Brice Butler","WR","OAK",412,17.5048453719263,17.115,NA,24.75,11.5,NA,NA,25.525,5.625,NA,4.5,6.25,19.625,26.625,NA,NA,NA,NA,12.5,NA,0,NA,0,15.3745,17.5048453719263,NA,8.55332100869468,NA,3.49909626938348
"TAYLORTHOMPSON","Taylor Thompson","TE","TEN",413,17.326253202109,NA,NA,NA,NA,NA,NA,8.4875,3.25,NA,4.5,41.375,22.5,21.625,NA,NA,NA,NA,10.6375,NA,0,NA,0,14.046875,17.326253202109,NA,13.5263183166145,NA,4.40948832383843
"MARIONGRICE","Marion Grice","RB","SD",414,17.0750175672378,NA,21.7,NA,NA,NA,NA,16.575,NA,NA,NA,16.25,NA,3.75,NA,54.425,NA,NA,NA,0,0,0,15.5227419066318,16.1,17.0750175672378,NA,19.0103146344294,NA,5.41342747064792
"BRUCEMILLER","Bruce Miller","RB","SF",415,16.879996202515,30.24,27.35,13.95,NA,NA,NA,20.65,NA,NA,14.925,10.5,7.55,10,17.5,NA,NA,NA,23.62,NA,NA,NA,4.50007599903883,17.5025,16.879996202515,NA,7.67410872494143,NA,3.33814145124323
"GREGSALAS","Greg Salas","WR","NYJ",416,16.875,NA,NA,23.75,33,NA,NA,19.7875,13.2,NA,NA,10,NA,13.75,NA,14.625,NA,NA,20.475,NA,0,NA,0,18.5498660714286,16.875,NA,7.3799512359863,NA,3.28429090113803
"JEREMYROSS","Jeremy Ross","WR","DET",417,16.7267480593724,2.31,7.8,44.8,7.8,7.8,7.8,13.9,20.1,7.8,16.95,15.925,23.55,13.425,7.8,7.8,7.8,NA,17.2325,NA,0,NA,0,18.0213253968254,16.7267480593724,NA,9.81452589614885,NA,3.72998135487296
"DANIELFELLS","Daniel Fells","TE","NYG",418,16.4724605191686,7.18,NA,NA,NA,NA,NA,5.9375,0.5,43.75,12.125,15,18.75,13.75,NA,NA,NA,NA,13.9625,NA,0,NA,0,14.5297222222222,16.4724605191686,NA,12.2639860706166,NA,4.17839685612166
"LOGANPAULSEN","Logan Paulsen","TE","WAS",419,16.4172260802469,11.14,NA,NA,16.98,-3.27,NA,24,45.5,20.73,4.105,15.23,14.23,6.105,NA,NA,-3.27,NA,21.15,NA,0,NA,0,18.808,16.4172260802469,NA,13.3561447951076,NA,4.37833515558479
"DARRELYOUNG","Darrel Young","RB","WAS",420,16.2019184345439,16.09,36.35,27.25,NA,NA,NA,31.8,NA,NA,4.75,15,7.95,2.375,NA,NA,NA,NA,NA,NA,NA,NA,8.20128341441401,17.658125,16.2019184345439,NA,12.7913898042785,NA,4.27494711321732
"DAMIENWILLIAMS","Damien Williams","RB","MIA",421,16.0574749130941,NA,NA,30.425,9.3,-0.6,NA,NA,10.625,-0.6,-0.6,12.775,19.425,23.65,NA,NA,-0.6,NA,30.6,0,0,0,30.0000104904175,14.8833333333333,16.0574749130941,NA,12.3312260689534,NA,4.19070628571453
"ZACHMETTENBERGER","Zach Mettenberger","QB","TEN",422,15.8853913088367,NA,27.94,NA,13.46,-1.2,NA,14.24,NA,-1.2,-1.2,13.1,4.66,43.2,NA,16.14,-1.2,NA,NA,55,30.9999751814437,21.5,2.70004467566634,16.5175,15.8853913088367,NA,14.1504752249141,NA,4.5237509012873
"CHRISGRAGG","Chris Gragg","TE","BUF",423,15.7700453457723,NA,NA,NA,4.875,NA,NA,10.1375,NA,NA,NA,13.75,18.25,26,NA,NA,NA,NA,13.5375,NA,0,NA,0,12.3642857142857,15.7700453457723,NA,7.20332822381432,NA,3.25195704351474
"ERIKLORIG","Erik Lorig","RB","NO",424,15.5643995564138,26.205,19.075,15.7,NA,NA,NA,17.3875,3.975,NA,NA,NA,1.625,5,NA,NA,NA,NA,NA,NA,0,NA,5,12.6667857142857,15.5643995564138,NA,9.23822588809798,NA,3.62447980001061
"JEDCOLLINS","Jed Collins","RB","DET",425,15.2969069461997,14.155,29.65,11.175,NA,NA,NA,20.4125,NA,NA,NA,NA,2.125,5.5,NA,NA,NA,NA,17.865,NA,NA,NA,5.41825186737877,13.1805625,15.2969069461997,NA,9.31901446799831,NA,3.63926952875525
"PLAXICOBURRESS","Plaxico Burress","WR","PIT",426,14.96,14.96,NA,NA,-0.12,-0.12,NA,NA,NA,-0.12,-0.12,-0.12,-0.12,-0.12,NA,NA,-0.12,NA,NA,NA,NA,NA,NA,14.96,14.96,NA,5.02666666666667,NA,2.8534819862874
"DANESANZENBACHER","Dane Sanzenbacher","WR","CIN",427,14.9476681356001,NA,NA,20.875,4,NA,NA,19.1875,15.875,NA,10.375,2.5,16.5,2.5,12.5,10.25,NA,NA,14.05,NA,0,NA,0,10.7177083333333,14.9476681356001,NA,6.47536744306663,NA,3.1186913951115
"TANDONDOSS","Tandon Doss","WR","JAX",428,14.8123986337357,17.38,NA,NA,-0.885,-0.885,NA,13.6,NA,-0.885,5.865,-0.885,-0.885,-0.885,NA,33.125,-0.885,NA,NA,NA,0,NA,0,8.260625,14.8123986337357,NA,11.2000927147137,NA,3.98363301491487
"BRUCEELLINGTON","Bruce Ellington","WR","SF",429,14.650656215953,NA,NA,14.625,9.9,NA,NA,25.5625,26.875,NA,NA,5.5,3.5,8.5,NA,51.375,NA,NA,NA,NA,0,NA,0,15.8277777777778,14.650656215953,NA,15.960559560853,NA,4.8551177400965
"LARODSTEPHENSHOWLING","LaRod Stephens-Howling","RB",NA,430,14.5175,30.415,NA,NA,-1.38,-1.38,NA,NA,NA,-1.38,-1.38,-1.38,-1.38,-1.38,NA,NA,-1.38,NA,NA,NA,NA,NA,19.4,14.5175,14.5175,NA,10.5983333333333,NA,3.8734706871312
"JAMESHANNA","James Hanna","TE","DAL",431,14.4869600810483,30.485,NA,NA,NA,NA,NA,20.125,9.5,NA,9.875,1.875,13.375,3.75,NA,NA,NA,NA,NA,NA,0,NA,0,12.5921428571429,14.4869600810483,NA,9.89440239779664,NA,3.7446041121228
"TOMMYBOHANON","Tommy Bohanon","RB","NYJ",432,14.3119358083614,NA,21.975,7.45,NA,NA,NA,14.7125,NA,NA,5.175,11.125,20.525,16.125,NA,NA,NA,NA,12.7875,NA,NA,NA,7.73999890427939,13.659375,14.3119358083614,NA,5.86946072449834,NA,3.00776982645371
"FRANKSUMMERS","Frank Summers","RB","BUF",433,14.2206646933667,17.5,26.9,12.125,NA,NA,NA,19.5125,NA,NA,5.475,1.125,5.25,1.125,5.825,NA,NA,NA,15.8075,NA,NA,NA,5.80047651752683,11.0005,14.2206646933667,NA,8.67473172816056,NA,3.5213225742623
"MICHAELHOOMANAWANUI","Michael Hoomanawanui","TE","NE",434,14.01998701538,15.685,NA,NA,3,NA,NA,20.45,22.375,29.125,5.75,1.25,3.125,1.875,NA,NA,NA,NA,NA,NA,0,NA,0,11.3438888888889,14.01998701538,NA,10.6042213816532,NA,3.87454859489482
"MATTFLYNN","Matt Flynn","QB","GB",435,13.7143612711349,NA,21.48,NA,NA,NA,NA,12.764,38.86,1.16,8.3,8.2,6.46,NA,NA,16.08,NA,NA,NA,25.000016251474,16.6499481201172,10,3.10000314712524,11.0304,13.7143612711349,NA,11.7562065310201,NA,4.08543914276693
"DERRICKCOLEMAN","Derrick Coleman","RB","SEA",436,13.4604685197155,NA,25.55,13.05,NA,NA,NA,19.3,NA,NA,6.15,6,8.575,NA,NA,NA,NA,NA,11.8675,NA,NA,NA,4.0000699454176,11.2365625,13.4604685197155,NA,7.23353172730997,NA,3.25748631045309
"VIRGILGREEN","Virgil Green","TE","DEN",437,13.303563463284,NA,NA,NA,NA,NA,NA,23.6875,6.9,NA,NA,2.5,13.75,2.5,NA,NA,NA,NA,20.1,NA,0,NA,1,10.0625,13.303563463284,NA,9.06295487364175,NA,3.59239344865001
"RHETTELLISON","Rhett Ellison","TE","MIN",438,13.2274109316745,NA,NA,NA,NA,NA,NA,21.75,8.25,NA,6.5,2.5,13.75,9.375,NA,NA,NA,NA,13.45,NA,0,NA,0,9.071875,13.2274109316745,NA,6.21209218264783,NA,3.07049436415029
"LESTARJEAN","Lestar Jean","WR",NA,439,13.20625,17.725,NA,NA,NA,NA,NA,11.5375,NA,NA,NA,NA,NA,NA,NA,13.5,NA,NA,NA,NA,NA,NA,0,6.0575,13.20625,NA,3.16194000312045,NA,2.51211193657529
"CHARLIEWHITEHURST","Charlie Whitehurst","QB","TEN",440,13.1554493956905,NA,NA,12.7,-4.28376456434818,-4.28376456434818,NA,28.164,1.12,63.0162354356518,6.55623543565182,14.3162354356518,4.23623543565182,-4.28376456434818,NA,NA,-4.28376456434818,NA,16.37,74.9999690465864,35.4540547929395,33.499990290227,9.00000997350703,15.1914,13.1554493956905,NA,19.3998871624393,NA,5.48474537254369
"CYRUSGRAY","Cyrus Gray","RB","KC",441,12.5938900925422,-0.03,23.65,5.35,NA,NA,NA,14.5,15.975,NA,3.725,NA,6.1,30.125,NA,NA,NA,NA,NA,NA,0,NA,11.9999669689255,10.7745555555556,12.5938900925422,NA,10.5361759251163,NA,3.86209171242792
"LEESMITH","Lee Smith","TE","BUF",442,12.2839621170683,15.975,NA,NA,NA,NA,NA,8.0625,11.75,NA,10.75,NA,4.75,5,NA,NA,NA,NA,13.5375,NA,0,NA,0,8.694375,12.2839621170683,NA,4.24561661206787,NA,2.71049743998452
"DOMENIKHIXON","Domenik Hixon","WR",NA,443,12.2103000406593,12.2,NA,NA,-0.405,-0.405,NA,NA,NA,-0.405,-0.405,-0.405,16.22,-0.405,NA,16.25,-0.405,NA,NA,NA,NA,NA,0,7.2425,12.2103000406593,NA,7.46936225523973,NA,3.30065911460547
"MATTMCGLOIN","Matt McGloin","QB","OAK",444,12.1897140080997,1.31,NA,8.34,NA,NA,NA,NA,9.24,NA,NA,15.1,NA,NA,NA,30.08,NA,NA,NA,34.0078394194239,17.05,15.45,2,7.87875,12.1897140080997,NA,10.8221153200287,NA,3.91443780012223
"TERRELLEPRYOR","Terrelle Pryor","QB",NA,445,12.0947819949455,1.99,NA,NA,NA,NA,NA,18.98,NA,NA,NA,4.6,NA,NA,NA,33.74,NA,NA,NA,8.2,4.8,2.64227016464838,2.5,8.46,12.0947819949455,NA,14.6552501968862,NA,4.61615857724546
"MICHAELFORD","Michael Ford","RB","CHI",446,12.0470716876739,NA,20.8,NA,9.95,NA,NA,15.905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.9,5.831875,12.0470716876739,NA,5.43362294729155,NA,2.92798228086858
"BEARPASCOE","Bear Pascoe","TE","ATL",447,12.0127824184855,17.225,NA,NA,NA,NA,NA,14.4,9.575,NA,NA,1.25,11.5,10.375,NA,NA,NA,NA,12.7875,NA,0,NA,0.7,11.0091666666667,12.0127824184855,NA,5.02058634049659,NA,2.8523688787808
"DARIUSJOHNSON","Darius Johnson","WR","ATL",448,11.8805634322708,NA,NA,NA,NA,NA,NA,25.525,NA,NA,9.875,NA,6.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10.38125,11.8805634322708,NA,10.2903271732892,NA,3.81708490136357
"MARCUSHARRIS","Marcus Harris","WR","NYG",449,11.71875,NA,NA,NA,NA,NA,NA,23.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,11.71875,11.71875,NA,NA,NA,NA
"DAMARISJOHNSON","Damaris Johnson","WR","HOU",450,11.5881876778842,32.995,NA,NA,-3.135,-3.135,NA,13.3125,NA,-3.135,-3.135,-3.135,-3.135,1.24,NA,NA,-3.135,NA,NA,NA,NA,NA,0,6.35708333333333,11.5881876778842,NA,11.8821951564562,NA,4.10850351148598
"JIMMYCLAUSEN","Jimmy Clausen","QB","CHI",451,11.5101515517357,NA,NA,18.5,NA,NA,NA,14.43,10.58,15.4,2.9,7.1,1.02,9.4,NA,NA,NA,NA,16.34,35.25,19.25,15.8,1.99999095305164,10.4216666666667,11.5101515517357,NA,6.10138508864995,NA,3.05022754064187
"ORSONCHARLES","Orson Charles","RB","CIN",452,11.1612645994276,5.185,14.15,NA,NA,NA,NA,10.9125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,7.23458333333333,11.1612645994276,NA,4.53976665149212,NA,2.76434662632592
"STANLEYHAVILI","Stanley Havili","RB","IND",453,10.587502030863,20.13,17.9,5.525,NA,NA,NA,11.7125,21.125,NA,9.2,1.125,6.125,NA,NA,NA,NA,NA,10.3,NA,0,NA,4.47597977305302,10.25825,10.587502030863,NA,6.95584606244592,NA,3.20665120894887
"JASONCAMPBELL","Jason Campbell","QB","CIN",454,10.5801736726903,9.71,NA,7.04,NA,NA,NA,6.4,20.98,13.92,2.94,3.3,7.08,NA,NA,19.62,NA,NA,NA,24.8908229249844,16.432618738797,11.1722192922076,1.00001377808615,8.748,10.5801736726903,NA,6.64669090600729,NA,3.15005507977597
"CEDRICPEERMAN","Cedric Peerman","RB","CIN",455,10.4613818298233,NA,10.95,10.925,NA,NA,NA,14.0625,1.9,NA,11,NA,14.975,9.25,NA,NA,NA,NA,19.925,NA,0,NA,16.2882243504363,9.23875,10.4613818298233,NA,5.17695976306489,NA,2.88099570333335
"MYLESWHITE","Myles White","WR",NA,456,10.41875,NA,NA,NA,NA,NA,NA,20.8375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10.41875,10.41875,NA,NA,NA,NA
"NAAMANROOSEVELT","Naaman Roosevelt","WR","BUF",457,10.4125,NA,NA,NA,NA,NA,NA,10.4125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10.4125,10.4125,NA,NA,NA,NA
"CLYDEGATES","Clyde Gates","WR",NA,458,10.1875456957189,11.08,NA,NA,NA,NA,NA,10.5,NA,NA,NA,NA,NA,NA,2.375,16,NA,NA,NA,NA,NA,NA,0,5.63714285714286,10.1875456957189,NA,5.64377293276995,NA,2.96645382331616
"KYLEJUSZCZYK","Kyle Juszczyk","RB","BAL",459,10.1317087465507,NA,15.875,16.525,12.5,NA,NA,14.1175,NA,6.625,25.75,16,4.425,0.5,NA,NA,NA,NA,NA,NA,0,NA,9.23416529157358,11.23175,10.1317087465507,NA,7.59718373441399,NA,3.32405901849112
"LAMICHAELJAMES","LaMichael James","RB","SF",460,10.1234505803498,-8.55,10.875,7.475,6.45,NA,NA,6.8875,28.325,17.375,13.5,4,4.075,2.625,NA,NA,NA,NA,19.2875,0,0,0,12.0000091518355,7.79230769230769,10.1234505803498,NA,9.45239392677695,NA,3.66368691569133
"PRESTONPARKER","Preston Parker","WR","NYG",461,10.0754332027585,3.6,3.6,15.725,3.6,3.6,3.6,3.6,3.6,3.6,3.6,10.475,3.6,4.85,3.6,3.6,3.6,NA,10.35,NA,0,NA,0,8.1,10.0754332027585,NA,3.52246271324147,NA,2.57811177337835
"DANTEROSARIO","Dante Rosario","TE","CHI",462,9.991398980288,0.74,NA,NA,NA,NA,NA,15.725,NA,NA,5,5,13.875,10.375,NA,NA,NA,NA,NA,NA,0,NA,0,7.23357142857143,9.991398980288,NA,5.81912257131606,NA,2.99855456815865
"JAMESDEVELIN","James Develin","RB","NE",463,9.96066985051521,NA,14.575,3.375,NA,NA,NA,8.975,NA,NA,NA,8.25,NA,NA,NA,NA,NA,NA,11.8425,NA,NA,NA,4.31342223408926,6.6525,9.96066985051521,NA,4.1997059420869,NA,2.70209270807388
"ALANBONNER","Alan Bonner","WR","HOU",464,9.89375,NA,NA,NA,NA,NA,NA,19.7875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9.89375,9.89375,NA,NA,NA,NA
"BRANDONWEEDEN","Brandon Weeden","QB","DAL",465,9.74010020825859,NA,16.08,5.32,7.18,-1.5,NA,11.352,10.9,8.74,6.24,12.5,7.4,-1.5,NA,NA,-1.5,NA,NA,35.0000369087233,22.5000232581681,14.749231367674,2.43715310291695,7.65563636363636,9.74010020825859,NA,5.79630414117217,NA,2.9943772649727
"RICARDOLOCKETTE","Ricardo Lockette","WR","SEA",466,9.63894642603759,NA,NA,24.25,NA,NA,NA,24.625,6.875,NA,12.25,3.125,NA,9.125,3.125,NA,NA,NA,NA,NA,0,NA,0,10.421875,9.63894642603759,NA,9.14259555987404,NA,3.60697303586228
"ADAMTHIELEN","Adam Thielen","WR","MIN",467,9.59324099088981,NA,NA,13.75,NA,NA,NA,10.3125,NA,NA,NA,NA,NA,3.75,NA,NA,NA,NA,NA,NA,0,NA,0,6.953125,9.59324099088981,NA,5.08072849927383,NA,2.86337892767051
"RYANGRANT","Ryan Grant","WR","WAS",468,9.1625,NA,NA,18.75,NA,NA,NA,8.1625,3.225,NA,16.375,5,5.125,11.875,NA,NA,NA,NA,11.225,NA,0,NA,0,9.97790178571429,9.1625,NA,5.60934702042365,NA,2.96015157235425
"GERELLROBINSON","Gerell Robinson","TE","DEN",469,9.1,NA,NA,NA,NA,NA,NA,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,9.1,NA,NA,NA,NA
"NICKWILLIAMS","Nick Williams","WR","PIT",469,9.1,NA,NA,NA,NA,NA,NA,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9.1,9.1,NA,NA,NA,NA
"MARKSANCHEZ","Mark Sanchez","QB","PHI",471,9.04680554870578,0.94,20.18,7.54,8.76,5.72,NA,11.212,3.44,8.76,11,19.6,6.72,NA,NA,37.56,NA,NA,NA,27.600036993705,16.8066620846871,11.3999578930842,3.50007883551069,10.8605384615385,9.04680554870578,NA,9.92177674704394,NA,3.74961545407766
"ARTHURLYNCH","Arthur Lynch","TE","MIA",472,8.87728755590647,NA,NA,NA,NA,NA,NA,16.875,NA,NA,6.25,NA,5.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1875,8.87728755590647,NA,6.3224962106223,NA,3.09070570624929
"ALBERTWILSON","Albert Wilson","WR","KC",473,8.82239128705608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.75,22.375,1.625,NA,NA,NA,NA,NA,NA,0,NA,0,8.1875,8.82239128705608,NA,10.5433134418613,NA,3.86339835671724
"JORVORSKIELANE","Jorvorskie Lane","RB","TB",474,8.80733673175764,26.37,17.025,4.3,NA,NA,NA,10.6625,NA,NA,NA,0.625,NA,2.05,NA,NA,NA,NA,NA,NA,NA,NA,5.64997691402575,9.78958333333333,8.80733673175764,NA,10.0117119436022,NA,3.76607962714932
"BRADSMITH","Brad Smith","WR","PHI",475,8.63002351932918,5.755,NA,NA,-0.12,-0.12,NA,5.0625,2.175,-0.12,-0.12,15.255,2.48,-0.12,79.125,NA,-0.12,NA,NA,NA,0,NA,0.5,13.3904910714286,8.63002351932918,NA,22.5039494040137,NA,6.05299695730979
"LAVELLEHAWKINS","Lavelle Hawkins","WR","TB",476,8.5475,-0.03,NA,NA,-0.015,-0.015,NA,17.125,NA,-0.015,-0.015,-0.015,-0.015,-0.015,NA,NA,-0.015,NA,NA,NA,NA,NA,0,8.5475,8.5475,NA,5.42067300557166,NA,2.92561157295996
"JAMESCASEY","James Casey","TE","PHI",477,8.53048495614723,9.11,NA,NA,4,NA,NA,12.6,4.75,NA,21.75,2.5,4,0.625,NA,NA,NA,NA,NA,NA,0,NA,0,7.391875,8.53048495614723,NA,6.92755828840766,NA,3.20147264899236
"CROCKETTGILLMORE","Crockett Gillmore","TE","BAL",478,8.25000015227838,NA,NA,NA,4.5,NA,NA,12.625,NA,NA,12.5,17.5,4,3.75,NA,NA,NA,NA,NA,NA,0,NA,0,7.83928571428571,8.25000015227838,NA,5.83653186118834,NA,3.00174163587498
"DEONTETHOMPSON","Deonte Thompson","WR","BAL",479,8.20624737991605,NA,NA,NA,NA,NA,NA,10.7875,10.75,NA,5.625,NA,4,11.25,NA,NA,NA,NA,NA,NA,0,NA,0,6.05892857142857,8.20624737991605,NA,3.40484030462517,NA,2.55657898347323
"TERRENCETOLIVER","Terrence Toliver","WR","CHI",480,8.1625,NA,NA,NA,NA,NA,NA,8.1625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8.1625,8.1625,NA,NA,NA,NA
"FELIXJONES","Felix Jones","RB",NA,481,8.07,17.28,NA,NA,-1.14,-1.14,NA,NA,NA,-1.14,-1.14,-1.14,-1.14,-1.14,NA,NA,-1.14,NA,NA,NA,NA,NA,9.5,8.07,8.07,NA,6.14,NA,3.05729665938452
"STEPHENWILLIAMS","Stephen Williams","WR","JAC",482,8.045,8.045,NA,NA,-0.15,-0.15,NA,NA,NA,-0.15,-0.15,-0.15,-0.15,-0.15,NA,NA,-0.15,NA,NA,NA,NA,NA,NA,8.045,8.045,NA,2.73166666666667,NA,2.43334305686415
"WILLJOHNSON","Will Johnson","RB","PIT",483,7.91151454665615,NA,19.125,6.375,NA,NA,NA,12.5,NA,NA,3.25,13.5,7.975,4.25,NA,NA,NA,NA,NA,NA,NA,NA,2.18265002032962,8.371875,7.91151454665615,NA,5.72020749706895,NA,2.98044647517477
"JEREMYSTEWART","Jeremy Stewart","RB",NA,484,7.86865934108948,-0.09,13.075,NA,NA,NA,NA,9.8175,NA,NA,NA,NA,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.18053738724573,3.87708333333333,7.86865934108948,NA,6.61600879653536,NA,3.14443819584308
"KENJONBARNER","Kenjon Barner","RB",NA,485,7.85000488254241,6.95,12.525,NA,-1.73847361498167,-1.73847361498167,NA,12.2975,NA,-1.73847361498167,-1.73847361498167,-1.73847361498167,-0.213473614981673,-1.73847361498167,NA,NA,-1.73847361498167,NA,NA,0,0,0,14.6843947508304,2.94138888888889,7.85000488254241,NA,5.86028986102433,NA,3.00609094333307
"BRUCEGRADKOWSKI","Bruce Gradkowski","QB","PIT",486,7.79041372944387,1.93,NA,NA,-0.21,-0.21,NA,15.23,0.24,-0.21,10.99,7.89,8.03,-0.21,NA,NA,-0.21,NA,14.35,30.7000747194635,14.4999421638676,13.8500741740522,1.88474013761699,7.17125,7.79041372944387,NA,6.12606570815283,NA,3.05474574938062
"LUKESTOCKER","Luke Stocker","TE","TB",487,7.71875,9.19,NA,NA,NA,NA,NA,5.4375,8.375,NA,NA,10,2.75,15,NA,NA,NA,NA,NA,NA,0,NA,0,8.43375,7.71875,NA,4.18145720712289,NA,2.69875196560281
"BRANDONWILLIAMS","Brandon Williams","TE","CAR",488,7.62499931235469,NA,NA,NA,NA,NA,NA,1.125,NA,NA,18.75,21.625,6.375,2.5,NA,NA,NA,NA,NA,NA,0,NA,0,8.39583333333333,7.62499931235469,NA,9.48460924340059,NA,3.66958447936771
"TONYFIAMMETTA","Tony Fiammetta","RB","CHI",489,7.60188005592145,6.315,14.675,5.5,NA,NA,NA,10.0875,NA,NA,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.75951671410246,5.58714285714286,7.60188005592145,NA,4.66441864008796,NA,2.78716630085278
